source_node_index,target_node_index,source_iz_code,target_iz_code,multimodal_distance_km,shortest_mode,neighbour_rank,weight
87,88,S02001929,S02001930,1.4630235667342129,bicycle,3,0.3851733183411472
87,71,S02001929,S02001913,1.68842211972104,walking,4,0.33252241975686103
87,74,S02001929,S02001916,1.7008292967366434,walking,5,0.3298428603515659
88,89,S02001930,S02001931,0.5975995211272472,bicycle,1,0.6772569520693761
88,85,S02001930,S02001927,0.7768303873256049,walking,2,0.6025504121365878
88,86,S02001930,S02001928,1.0906343190432506,walking,3,0.49104442327169795
88,49,S02001930,S02001891,1.4377673737383672,road,4,0.3915696447633974
88,87,S02001930,S02001929,1.4630235667342129,walking,5,0.3851733183411472
89,88,S02001931,S02001930,0.5975995211272472,walking,1,0.6772569520693761
89,49,S02001931,S02001891,0.9621692785416529,road,2,0.5339535107841157
89,85,S02001931,S02001927,1.1154277519648663,walking,3,0.48316895271448806
89,50,S02001931,S02001892,1.2610918390242534,bicycle,4,0.4393851794823103
89,86,S02001931,S02001928,1.4211983512705102,bicycle,5,0.39582346854270206
90,49,S02001932,S02001891,1.2089947902130185,bicycle,1,0.45456902746058075
90,92,S02001932,S02001934,1.5456262946455521,walking,2,0.3649742507680436
90,89,S02001932,S02001931,1.5720148768734639,road,3,0.3587473478433152
90,91,S02001932,S02001933,1.6358276798573772,walking,4,0.3441250090940687
90,83,S02001932,S02001925,1.6625324969183233,road,5,0.33818407131797273
91,96,S02001933,S02001938,0.9664288749075982,walking,1,0.5324723777473929
91,95,S02001933,S02001937,1.3290944372377418,walking,2,0.42032608850330677
91,92,S02001933,S02001934,1.3411566213050725,walking,3,0.41703279403451343
91,93,S02001933,S02001935,1.462572686360609,walking,4,0.3852865861740996
91,90,S02001933,S02001932,1.6358276798573774,walking,5,0.3441250090940687
92,48,S02001934,S02001890,1.0507742828089577,walking,1,0.503975667315772
92,91,S02001934,S02001933,1.3411566213050727,walking,2,0.4170327940345134
92,93,S02001934,S02001935,1.3795633516219858,walking,3,0.4067176448252026
92,90,S02001934,S02001932,1.5456262946455523,walking,4,0.36497425076804346
92,49,S02001934,S02001891,1.8916020295045037,walking,5,0.29125824269871364
