IntZone,S02001576,S02001577,S02001578,S02001579,S02001580,S02001581,S02001582,S02001583,S02001584,S02001585,S02001586,S02001587,S02001588,S02001589,S02001590,S02001591,S02001592,S02001593,S02001594,S02001595,S02001596,S02001597,S02001598,S02001599,S02001600,S02001601,S02001602,S02001603,S02001604,S02001605,S02001606,S02001607,S02001608,S02001609,S02001610,S02001611,S02001612,S02001613,S02001614,S02001615,S02001616,S02001617,S02001618,S02001619,S02001620,S02001621,S02001622,S02001623,S02001624,S02001625,S02001626,S02001627,S02001628,S02001629,S02001630,S02001631,S02001632,S02001633,S02001634,S02001635,S02001636,S02001637,S02001638,S02001639,S02001640,S02001641,S02001642,S02001643,S02001644,S02001645,S02001646,S02001647,S02001648,S02001649,S02001650,S02001651,S02001652,S02001653,S02001654,S02001655,S02001656,S02001657,S02001658,S02001659,S02001660,S02001661,S02001662,S02001663,S02001664,S02001665,S02001666,S02001667,S02001668,S02001669,S02001670,S02001671,S02001672,S02001673,S02001674,S02001675,S02001676,S02001677,S02001678,S02001679,S02001680,S02001681,S02001682,S02001683,S02001684,S02001685,S02001686
S02001596,1.9858990597434327e-05,2.390696162015488e-05,2.531739415051331e-05,2.7816566019584924e-05,0.0001719072101328,0.000280965030215,2.6770168296135203e-05,2.2822928914102705e-05,3.329331505709734e-05,4.250178231956488e-06,1.6857204448841742e-05,2.035707770335798e-05,2.3585720236377617e-05,7.934605580397767e-05,1.5531471902775995e-05,1.255373811390576e-05,4.947889470767712e-05,0.0003334062874943,5.768146200927079e-05,0.0002314935159573,0.0005016516935386,0.0003795801258137,0.0003406971331251,0.000175841773617,5.3527915482651456e-05,2.9189994314309207e-05,5.11306476783757e-05,1.4091173462994178e-05,1.7554427461216051e-06,3.676590948045848e-06,3.88417782546738e-06,1.4906663998544984e-05,1.3541477577238376e-05,1.8095024157392407e-05,2.5747865082923937e-06,1.0856466038885343e-05,9.688232260696296e-06,4.297006491742802e-06,7.5641691069127795e-06,6.38756731364688e-05,6.926838421306718e-05,2.411087278486577e-05,2.4174514703552656e-05,1.707818978447788e-05,3.542036433998851e-05,2.3845509564585493e-05,2.5376676784980907e-05,4.092638301261622e-06,2.0447289151157107e-06,8.858708394613936e-07,4.903045765019448e-06,2.529967702705829e-05,2.97180972840082e-06,3.773978878503315e-06,9.350294782925189e-06,7.1977338366070194e-06,5.5124731957343975e-06,6.179416113467122e-07,1.022301674334075e-06,1.2275747612413988e-06,1.440784793012659e-07,0.0,8.764948007845773e-07,0.0,3.1804649427597975e-07,2.034792558552966e-07,1.3408459634395265e-07,7.325253210790677e-07,1.016288174647088e-06,0.0,0.0,6.383822207718607e-07,0.0,8.559643973248639e-08,1.556821152181464e-07,6.755424891314804e-06,6.061783423701194e-07,6.684464545817801e-07,3.466018653387008e-07,2.0401540971832465e-06,5.288373209141514e-06,9.860453979283742e-07,7.072700296199249e-07,5.630533329463929e-06,1.9098049939964645e-05,1.121497630047066e-05,6.021972710310866e-06,9.556235332622922e-06,1.50099202530562e-06,1.1237786604906214e-06,2.1561042289988577e-07,1.0305379329787217e-06,1.17749417093928e-07,1.0941809041275381e-07,2.591722508347217e-06,2.6483573183656488e-06,3.535616437087452e-06,9.919010735423969e-07,2.533953201791641e-06,1.4550262052818228e-06,3.6714093902702616e-06,1.2351059212931804e-06,8.559643973248639e-08,3.392310428635676e-06,5.947855171154823e-07,6.301093077929278e-06,2.264259022457144e-05,3.761675906322717e-05,4.229814014255431e-05,3.2567558732125445e-06,7.3197592278247105e-06
S02001597,8.454695445434683e-06,3.724422096783656e-06,9.473362792779648e-07,2.3439600864608527e-05,9.091439131219242e-05,0.0001860907407904,1.5319810478577087e-05,1.3476338182616931e-05,3.429202539454196e-05,7.772564030957425e-06,2.373225278683804e-05,1.0569460643317724e-05,9.790056601145769e-06,4.088642386267859e-05,1.1955869996529762e-05,9.808463622724989e-06,1.1530116705550483e-05,0.0001345071028174,4.169909716377917e-05,0.000113602030186,0.0003331094767844,0.0001872725530866,0.0002491236401705,9.564809315155438e-05,5.088577558270402e-05,2.3324427678518524e-05,2.273986644985803e-05,1.042729158927676e-05,5.131833332236706e-06,1.3790801059681568e-05,1.967131790572648e-06,1.3879877275079228e-05,6.2770455290203945e-06,2.3808250577512275e-05,5.563750811649486e-07,1.1632864713398612e-05,1.5068522914008844e-05,1.2180320611122829e-06,2.4022506239195504e-06,5.982479073742246e-05,3.624354827460448e-05,9.369361178139893e-06,4.913512869486466e-06,8.498165428036467e-06,2.8414758281880343e-05,8.318174569543693e-06,2.431595781395658e-05,6.781545454896338e-06,0.0,3.068471536806745e-06,6.329359326393576e-06,1.701363794460718e-05,3.211187489336704e-06,2.0097248656428958e-06,1.7797084408605206e-05,4.549474399801859e-06,3.595426193203148e-06,4.033007714499935e-06,9.35825036414492e-08,1.1598317583751904e-06,2.206056888811901e-06,0.0,1.9295361575556533e-07,2.470265680180589e-07,3.6406172139132375e-06,3.4997292457692644e-07,3.446571461638039e-06,8.000347984196218e-06,1.0309615630001693e-07,8.37427325650552e-07,0.0,3.826748971469071e-07,0.0,2.108785015227619e-06,3.466018653387008e-07,1.805232558288615e-07,1.0430010649651376e-06,0.0,0.0,9.35825036414492e-08,8.556200618580335e-07,1.9771975291653084e-06,0.0,1.4989997147422323e-06,9.942031400908636e-06,1.030142216670006e-05,3.692169851234207e-06,2.783884521076624e-05,2.556310575787205e-06,3.5314152317528e-07,1.7015000662081672e-06,2.1029776099202066e-07,0.0,2.879461650506129e-07,3.466018653387008e-07,0.0,2.879461650506129e-07,9.500225963262564e-07,2.793507571386544e-07,2.9490380722839298e-06,7.103132322353412e-06,3.13737176628483e-06,0.0,2.1813984991811182e-06,8.613538206691394e-07,6.878226348126175e-06,2.279335858542108e-05,4.528220698364585e-05,1.7976977821098965e-05,1.422274179497915e-06,4.055410900828723e-06
S02001598,3.0196921917448385e-05,5.568861080418165e-05,1.4706695131475906e-05,7.203330165471066e-05,0.0002493704436945,0.0002452033204939,1.1591268870361987e-05,1.194916563027396e-05,3.728550859722092e-05,8.388992795914106e-06,2.3182834767288987e-05,1.4496390182401e-05,1.772160224423556e-05,4.800384694960264e-05,2.0124350138515677e-05,1.075065909566486e-05,3.098427715287257e-05,0.0001444147550718,9.801962717051146e-05,0.0002840168296657,0.0003178192433742,0.0002131330030905,0.0006397239552685,0.0005838645789485,0.0002526450211236,6.389945506760807e-05,0.0001028773359657,5.151544249403083e-05,2.921397011497833e-05,9.547741652435527e-06,8.178594447617143e-06,4.872999226900379e-05,8.161282917328342e-06,5.201830766350498e-05,1.2547122801511044e-06,9.681336198085633e-06,3.2282698394185806e-05,2.0060964729710144e-05,4.207497272767152e-06,0.0001686315555089,0.0001352556606257,3.677486535711666e-05,5.119322964820387e-06,1.1678149558543009e-05,8.89967999187876e-05,2.0691220919055035e-05,7.471578342739965e-05,9.288111772051944e-06,3.1628502231949173e-06,1.2082306744583885e-05,2.956362631199979e-06,3.504955153817657e-05,1.1824140602666488e-05,1.7145582287806672e-05,4.8379647443452094e-05,1.3235166522895284e-05,1.897818774889825e-05,1.6442984618593922e-05,1.2122112571405218e-06,9.419784483853424e-07,7.264681802409621e-06,8.691675541376147e-07,1.1180137597017454e-06,4.404112231830138e-07,5.702176779275987e-06,7.72622543824539e-07,3.0442875953822272e-06,7.323596138477077e-06,2.903282754834196e-06,6.91427176575854e-06,2.002626644902224e-06,7.322044430142005e-06,5.242862017233958e-07,3.802727076639969e-07,6.172090037457959e-07,3.792113404575982e-07,1.6956892432893477e-06,0.0,1.0172011265374913e-07,2.7554917158786195e-06,1.7319586203316665e-06,2.779078601334561e-06,2.982545768983725e-06,6.037580880093497e-07,2.0671738401732105e-05,2.6072577500935036e-05,6.010058439265945e-06,1.0363053219642117e-05,6.822376058398547e-06,7.275418266903932e-06,8.614812150951898e-07,9.850789856994654e-07,2.201941262151745e-06,3.2212724675723475e-06,9.789632929094108e-06,3.665998713554634e-06,1.973172941055781e-05,2.2717908808927087e-06,8.223544936204333e-06,1.1443654664105028e-05,4.8856065182606765e-06,4.002918687293254e-06,9.605204033035456e-07,1.958291278923288e-05,1.955626996809633e-06,5.989823517949203e-06,9.925551114249412e-05,0.0001970536513809,0.0001281618627492,6.868393786782126e-06,2.436691867581526e-05
S02001599,6.796614354368343e-05,6.800045001444384e-05,1.8455920245729274e-05,4.921637043862509e-05,0.0002594893640462,0.0001099406746578,1.5800175740123135e-05,2.8594911565571983e-05,1.943904980843705e-05,1.6371656900340282e-05,3.3912046407699925e-05,5.935178228223309e-06,1.6857044737958273e-05,5.189726472426834e-05,1.7113556776348222e-05,2.080969145360132e-05,2.4644381585242428e-05,6.622851763610242e-05,0.0001377499693431,0.0003932817483143,0.0001527038005682,8.510785452639799e-05,0.0005698139762795,0.0008696480749684,0.0004943094276768,0.000168543881056,0.0002048234688576,8.632585927188922e-05,3.4533243594515655e-05,1.1473530532816087e-05,2.358431513161068e-05,0.0001243099363593,2.544598318268209e-05,0.0001411557299053,1.5275359583562974e-05,2.7091837334706063e-05,2.674828036488736e-05,2.490404180465679e-05,1.928920224361445e-05,0.0002371989758064,0.0002195396744272,8.020343962590093e-05,1.2649742343373532e-05,3.7541000797278766e-05,0.0001109215007945,5.515223252595736e-05,0.0001087160203499,2.0294616763595744e-05,4.867030964153318e-06,9.543701145404363e-06,2.1758320010479708e-05,8.283878236601252e-05,1.857680300704538e-05,2.329882967581152e-05,0.0001005752883399,1.3956741089220832e-05,3.931286136877225e-05,2.365805162979208e-05,2.901090907407186e-07,1.2736008064350134e-06,5.628376062082671e-06,7.625533616104281e-06,1.8881727105259836e-06,7.24094843816646e-07,2.820066292482872e-05,1.3086688115273863e-06,9.05833061238316e-06,3.355051613493891e-06,9.269826124364755e-06,1.1597758690304257e-05,4.86500900040945e-06,9.734932967917496e-06,2.4745373914421952e-06,2.319663516750381e-07,1.044381332176318e-05,3.202184389637689e-06,7.63313799898194e-06,3.21124367747376e-06,3.821845404868574e-06,4.558438325573769e-06,1.0815685316499584e-05,3.864612548976258e-06,7.306566772618784e-06,3.060024015970748e-06,4.278149586021637e-05,2.1606693086713136e-05,9.033981603655348e-06,1.164730808806139e-05,4.324758639691886e-06,6.767091198230237e-06,3.120252181199053e-06,5.849602942924756e-06,2.878994237147448e-07,5.389169851331502e-06,1.4908846396154964e-05,7.886874558644016e-07,2.357956173083714e-05,7.91748020230307e-06,2.287920655610113e-05,9.851031319882973e-06,2.0423718908071026e-06,9.360238441078165e-06,5.932482452033183e-07,1.4914789182374643e-05,3.755523763100025e-07,1.119743906950967e-05,0.0002170856206957,0.0003757488008013,0.0004526919813011,2.3428239704357512e-05,6.524981596746704e-05
S02001600,0.0002019868979366,0.0002189357072882,3.204599417128905e-05,0.0001775259676848,0.0005419137582252,7.739905224280648e-05,5.36080192052877e-05,8.028882607477557e-05,2.6438933060860177e-05,3.270264863661604e-05,0.0001497208521987,6.321840394001553e-05,4.2387359751068114e-05,5.782333707667187e-05,6.524528319908417e-05,2.02299660250976e-05,1.802707630522122e-05,8.493945704375962e-05,5.417531087303968e-05,8.878858706548455e-05,5.865806190461436e-05,6.41789575735569e-05,0.0002189297443726,0.0004537398850679,0.0027916046137359,0.0002646084474309,0.0005497542445769,0.0003729767275587,0.0003353756886043,0.0001466115857306,0.0003034952012041,0.0004471756540179,0.0001360330893566,0.0004331076251727,3.997539906575666e-05,0.0001182758332146,7.174103866291876e-05,2.513973238985163e-05,6.8218874552721066e-06,7.716546755490626e-05,7.436235515112231e-05,1.258317534931238e-05,8.174734522396365e-06,5.457686008016592e-05,9.196420663004604e-05,0.0001475697943988,0.0003968203339016,0.0001431515184713,2.117506840998314e-05,4.7307598282428414e-05,6.98616662724162e-05,0.0005167490667708,9.624755245723716e-05,0.000209492321107,0.0012051597667812,0.0001791485096458,0.0001915509680712,0.0001496212611175,3.214310431840152e-05,4.143865172386391e-05,6.854801333378894e-05,1.7168922825408414e-05,1.936592180017948e-05,8.460208697094115e-06,0.0001086568824887,1.2590387180409254e-05,4.305758984829408e-05,3.095533091538359e-05,2.3156002315302023e-05,2.305807512927007e-05,3.016915655930993e-05,3.77200148971258e-05,2.8531002944866813e-06,1.0981446295491266e-05,1.2584606400006272e-05,1.1595546277590336e-05,2.031267155711116e-05,5.831721387384153e-06,6.42571885812993e-06,5.818637147639519e-05,2.0092660877217128e-05,1.647530816978809e-05,7.063332456781856e-06,8.268389470474007e-06,8.060459892002308e-05,5.14080491711125e-05,2.6798961810218604e-05,3.2959236689166626e-05,2.8963613274287097e-05,9.106914769726424e-06,8.986879491715482e-06,2.2927515791565684e-05,4.389323283906559e-06,3.218005325575452e-05,1.0159521544744694e-05,1.096078203636725e-05,3.1706938132231605e-05,3.245825068214052e-06,5.67447386803351e-05,2.053432023387325e-05,2.438152669363957e-05,3.01558181370728e-05,1.1453427834730466e-05,2.693077096587627e-05,3.2964213703508005e-06,1.8104498941717184e-05,0.0004884020904639,0.0011286290373215,0.0014723478254643,4.6960801119148895e-05,0.0003516946339418
S02001601,6.802478280125982e-06,9.305269431696954e-06,2.054018967879145e-06,1.5008703170367886e-05,3.3743885632345114e-05,9.541808102089972e-06,2.131663481740695e-06,2.032911911857489e-07,4.28596905612828e-06,2.9047229215895027e-06,4.047979291934636e-06,4.957938264157848e-07,4.987821158748975e-06,1.7611898022710886e-05,8.89301194990224e-06,2.293926479353808e-06,4.090542056494322e-06,8.38995137116203e-06,1.2146655195467822e-05,4.679973683402265e-05,1.4791308571268592e-05,1.0298750831925542e-05,7.314218315303019e-05,0.0001447041888508,0.0002594302394615,0.0003536311490097,0.0003302866463821,9.656687593978685e-05,2.380261669488163e-05,7.4824447397760926e-06,1.4287992507946112e-05,0.0003228790669617,2.3833376609387973e-05,0.0001344753690573,1.2535633741336963e-05,3.791602655897785e-05,3.1820306071375645e-05,3.791127435975309e-06,2.6656297549924944e-06,2.3814611425426747e-05,1.0125364146533243e-05,8.912492063286698e-06,5.140638807141516e-06,6.8061990530539806e-06,2.3860979707258823e-05,6.693301550971732e-05,0.0001113344581225,4.260583982444492e-05,5.054368581167105e-06,7.998839712932348e-08,2.6063504359325507e-06,4.82671677707522e-05,2.4539590836811268e-06,2.9485156212046894e-06,3.9402213145218055e-05,9.81700831642311e-06,4.222523863445573e-06,3.488772494719467e-06,8.41427774658437e-07,1.19756392419841e-06,4.486145192341555e-06,9.7464853644974e-08,5.797111244406596e-06,6.781923760440925e-06,2.224415341690092e-06,4.549348214047245e-06,1.035101552923539e-05,1.904299157702367e-06,2.187036671781487e-06,1.700661020296549e-06,1.0890576434397014e-06,8.634527348311245e-06,0.0,5.271962538069047e-07,1.3703356237918123e-06,7.032850282259758e-07,4.925394928497326e-07,9.899499682876728e-06,1.4246250127102564e-06,6.929883005452817e-06,7.117223118908425e-07,2.2163743983045733e-06,5.911251710474486e-07,0.0,7.937578692981464e-06,4.925394928497326e-07,3.462184353358778e-07,4.3647928635202605e-06,7.516248566552376e-07,1.0438667286067827e-06,0.0,1.6842119882720189e-06,0.0,1.1782417862859077e-06,3.466018653387008e-07,0.0,9.003204241369079e-07,6.862909812870951e-08,3.384030583950358e-07,5.752746956806918e-07,8.729897184443424e-07,1.588941404986263e-06,1.9013635383199847e-07,4.61820970148503e-06,1.3088462047755137e-07,1.4096420018482868e-06,1.3509318794863878e-05,8.47427595250996e-05,5.468753460837711e-05,2.1571996030439223e-06,1.1446755114202309e-05
S02001602,4.004053826706856e-06,1.4437333413085785e-05,4.3063416427391724e-06,1.240574639360481e-05,6.731117075347933e-05,3.733331654100669e-05,1.813346464464008e-05,8.419424865387797e-06,9.20709582768547e-06,7.266790195646126e-06,8.902049221399626e-06,9.758554225469617e-07,4.7860713546555e-06,1.698871807340976e-05,1.092663769520104e-05,3.265032840286744e-06,7.043986424195752e-06,3.9838549287498814e-05,1.7898154974887314e-05,3.839354725850465e-05,8.124086716487082e-05,2.470799978613556e-05,8.923414393813033e-05,0.0001774215743569,0.000637366894039,0.0003246819790312,0.0009935615988471,0.0002788607733413,0.0001857566282642,6.608770966052275e-05,0.0001754713612065,0.0005259646836705,0.0001207302781731,0.000362018673298,4.142612603505255e-05,0.0001428741884497,9.276195500996858e-05,3.011600363176618e-05,6.892536630972569e-06,3.6618136954603854e-05,3.01554350290016e-05,1.151167059285861e-05,4.691120972312731e-06,1.2005718110919747e-05,6.924043369129954e-05,0.0001761668220379,0.0001890631963188,9.221900613510838e-05,9.682681584053836e-06,1.1565646584279316e-05,1.114214118039348e-05,0.0001591529620416,2.1700535209495377e-05,3.544063097881708e-05,7.677978339243544e-05,1.278558718675545e-05,9.48932432482182e-06,2.2404208341588066e-05,9.386788302209212e-07,2.9148094504318803e-06,4.5019761679073424e-06,1.7564373740732072e-06,7.93280214998291e-06,1.863881778267209e-06,7.769920315454632e-06,6.119636014325663e-06,2.889726187384548e-06,1.3865898448831508e-05,1.7773083596471265e-05,4.0540842141265895e-06,3.626703724687477e-06,5.632681328009679e-05,1.4263935633528742e-06,2.2922155694475878e-06,1.4411302506161897e-06,7.9440531395561e-08,2.9310854398814547e-06,1.4701647609872889e-06,1.509576161687366e-06,2.3541476894350717e-05,1.5503897802532036e-05,2.955469811516156e-06,2.1202541253519717e-07,1.240913874277877e-06,2.900177938099527e-05,2.580993914386368e-06,7.577530659226657e-08,3.680862512021164e-06,3.8875084432627884e-06,3.7391166748682656e-06,1.7663391532845755e-06,1.1740821704461136e-06,7.397531309230191e-07,8.145550755501392e-06,5.684883310774242e-06,3.1711253142945484e-07,4.222254375510595e-06,3.256512818066406e-06,3.2143642063316634e-06,1.48738110479773e-06,3.589050230798717e-06,3.908697433617246e-06,8.025192098380017e-07,1.3420049757516507e-05,1.718269271666949e-07,4.590769337062111e-06,6.527420107128916e-05,0.0001213877380411,6.997160128191079e-05,2.2327221558699505e-06,1.2220497125901293e-05
S02001603,4.644778589481036e-06,1.0660055033290528e-05,7.87865689767239e-07,6.046753017742722e-06,1.675567678192749e-05,8.56108605746238e-06,5.1774963648728725e-06,8.645418493671255e-06,5.516681525798799e-06,8.638385150412994e-07,6.84555898083356e-06,3.558104277087243e-06,8.507500331040836e-07,4.612760110461688e-06,4.658695827820506e-06,6.718826761987408e-07,4.413710690278985e-07,5.743611855827214e-06,4.892093907453837e-06,1.34008188994565e-05,3.079702821721817e-05,1.2462748440159524e-05,3.6545096977544806e-05,5.948329022780092e-05,0.0003788562503583,4.437932395188792e-05,0.0003088275444164,0.0003759595791066,0.0002857233441465,0.0002774715559055,0.0002613073963401,8.936243356920603e-05,7.350711670848943e-05,0.0001093705689014,1.496591742947241e-05,5.2673534276754384e-05,1.4745831870368188e-05,6.768172237267018e-06,5.544078679121143e-06,5.337941765093524e-06,1.666703845827704e-05,3.4530573923414543e-06,2.666279904310783e-07,8.337530764734977e-06,3.363057310985775e-05,4.428278016882992e-05,5.902716707869661e-05,4.578194299282554e-05,6.307357579792578e-07,4.459929856241454e-06,4.303900312757586e-06,0.0002166723713418,3.848328056094585e-05,1.661958882609387e-05,9.162874812951774e-05,1.1098240603279589e-05,1.6521726074353524e-05,1.8054709158745856e-05,4.635037024818709e-06,7.12964931802292e-06,4.441877740909489e-06,5.611793117303215e-07,2.7211093230829725e-06,1.73005506918357e-06,9.089477870670356e-06,3.1629208429124428e-06,9.236942834619454e-06,7.367017466775487e-06,1.1133770518817904e-06,0.0,3.328842031482351e-06,7.758114886063025e-06,4.217063061822948e-06,6.810941965475248e-07,2.158461606873051e-07,1.805232558288615e-07,2.561354756692729e-07,1.1426913875617643e-07,1.3600165108437872e-06,1.262393788931548e-05,3.475568174237969e-06,3.1702385655003625e-06,1.4852363137356156e-06,4.181024020036333e-06,7.144091343636375e-06,7.883894026877758e-07,8.110711597029304e-08,3.349122640413622e-06,2.804488907471479e-06,0.0,0.0,3.172288259032176e-07,2.846212903988198e-07,1.7036167736980812e-06,2.406499761340609e-06,2.313051445734608e-06,3.0527919027697e-06,3.695673064837101e-07,4.830010118035336e-06,5.011593436022478e-07,1.059259355033276e-06,2.0430225076448663e-06,6.567193237996435e-07,3.349709302602209e-07,3.2835966189982173e-07,1.3704123607936758e-06,1.8395280528535605e-05,2.236473990571524e-05,2.1029407903785908e-05,2.061527616449316e-06,6.95601498948991e-07
S02001604,8.006108969815006e-06,2.2960093118634816e-05,4.639667240353588e-06,4.0672657521787525e-05,3.524074040287668e-05,8.749667216861419e-06,4.9083006863744185e-06,7.57821001539704e-06,1.2527157969727448e-05,1.5306423602421196e-06,1.999198010624801e-05,3.243902123711952e-06,5.061002167493004e-06,6.877303580936641e-06,2.054070437029103e-06,4.127627031846381e-06,3.323825961745092e-06,9.453597087872084e-06,1.672525363873985e-05,6.922543730929986e-06,2.4349417136456223e-06,1.1678675791773062e-05,2.175711463786615e-05,3.475216463863705e-05,0.0004451427335933,3.447999162057953e-05,0.0002068675808604,0.0002181009133262,0.0005482988614693,0.0002826933043221,0.000259202367541,5.000200401667367e-05,0.0001585830865927,0.0003016662454319,5.625188561241433e-05,0.0001110046653862,6.851685938567081e-05,1.9137163352673876e-05,2.1609418080443303e-06,9.721068470187518e-06,2.070956680181988e-05,9.576946949462349e-07,5.36979143961406e-06,7.412111042077634e-06,2.727881649652887e-05,0.0001577911260532,0.0001944676626514,8.19321106674675e-05,6.619694938756552e-06,1.4306025042581896e-05,4.597180420799252e-05,0.0008246916200157,9.128204497163956e-05,4.2718376472754535e-05,0.0002450898489792,2.248769796665151e-05,2.3399269487203604e-05,2.152898960170558e-05,6.0881472966600265e-06,2.2809020284210385e-05,3.885977553449161e-06,3.040263643908189e-06,2.206130999153842e-05,9.471029257294492e-07,1.0895580471200424e-05,6.439314560798944e-06,1.0660921470203894e-05,6.077530870305391e-06,7.620341942446249e-06,2.3669030444314957e-06,2.001302105991537e-06,9.578363114343532e-06,5.516518605560368e-07,1.4593542382776934e-06,4.586220679300421e-07,1.2281806443629295e-06,2.758809251894249e-06,1.2114010691463166e-06,2.220020898040564e-06,3.99347599921306e-06,4.509726139376063e-06,3.076883766081931e-06,3.4894480686715085e-06,1.8366154645648567e-06,1.5037599868820688e-05,8.603074916317032e-06,6.830184949741946e-06,4.611356633333234e-06,2.665153807916389e-06,1.6000286523588155e-06,1.4148184452085786e-06,8.559643973248639e-08,1.4005209969602443e-06,1.2204732882447083e-06,1.5180417869220482e-06,2.491551165848479e-06,2.5593919994783e-07,3.9152446394051806e-07,2.5309864058398227e-06,7.444065035506066e-06,6.890845853183457e-07,3.4962551967762883e-06,2.8626969830343394e-06,1.373272583995162e-05,2.5612494020988365e-06,4.011674893351169e-06,6.381487206255456e-05,5.343333052594728e-05,3.877344592081284e-05,1.7507269719322357e-06,1.1034669810177058e-05
S02001605,5.831084348360756e-06,2.543351424340482e-06,0.0,5.348182484054628e-06,5.755382008654645e-06,5.79757379296536e-07,1.5464423445002545e-06,7.732211722501271e-07,6.3836747072517e-06,1.2707946387635293e-06,4.038554491216971e-06,1.252918042761309e-06,1.077883099844626e-06,2.557114554319689e-06,8.370418605999214e-07,9.924322136493453e-07,3.39237747981266e-06,1.8246518206621163e-06,2.065725424133612e-06,1.2381277978249606e-05,4.712169149482585e-06,1.1976098382881049e-05,1.2341108661615444e-05,1.5080232751801676e-05,0.0001316979644372,4.30459697799237e-06,5.660332820323848e-05,0.0002152151737538,0.0003252299664972,0.000345896674658,0.0002350111658796,4.073987494950125e-05,0.000127308462647,0.0002026893357338,1.254055486965992e-05,3.3087184226591824e-05,3.629536110986752e-05,1.2026340389314742e-05,2.873762410349736e-06,9.69710338204443e-06,6.969127646762744e-07,0.0,1.6658688985747676e-06,8.676112996757416e-06,7.812921559140726e-06,6.218464935241346e-05,0.0001414492437883,4.759407778583424e-05,1.705349895997941e-06,2.714867060809857e-07,6.906325728865051e-06,0.0003200258159563,5.099146059665544e-05,1.274058682802866e-05,5.891084753038352e-05,5.34262668996042e-06,1.5064736081004648e-05,8.076894803500588e-06,1.862632708567965e-07,1.13339951946457e-05,1.1895003394412003e-05,1.4306179779243215e-06,2.5646496289166e-06,0.0,1.7511159593906404e-06,5.339793200812502e-06,2.1883618082550762e-07,1.0236923034296443e-05,7.211114805478747e-07,4.26350235346348e-06,1.553748158292198e-05,1.5446084783585362e-06,8.439085803133905e-07,2.103081561441601e-06,8.967555882569848e-06,1.2176063099088948e-06,6.679011508812803e-06,1.396876426292595e-07,4.934506752906575e-07,4.636973098748356e-06,1.09088364923304e-06,9.81030574350599e-07,3.3138050239291165e-07,0.0,8.62995731737308e-06,7.265783928078606e-07,1.0129535007643586e-07,3.136222777556102e-06,1.0227596026387892e-07,0.0,0.0,1.0001663299001376e-06,8.271948846507923e-07,1.3566711056770872e-06,1.8139387535621376e-06,0.0,0.0,4.352674587974382e-07,7.300202125807049e-07,3.3277716116272675e-06,0.0,0.0,0.0,5.379881307027399e-06,1.351084978262961e-06,5.289014688319277e-07,9.755302332473612e-06,1.611860741481336e-05,2.0371307215952238e-05,1.0941809041275381e-07,1.5654886448433174e-06
S02001606,9.63613508454796e-06,2.6377889445215013e-06,3.8992709850603845e-07,1.6637115990360837e-06,1.2812787722788105e-05,3.7475236061672344e-06,8.533168283766068e-07,1.625049867766092e-06,4.7004605057004085e-06,1.4037056995296438e-06,2.9358447092844898e-06,1.2722179892785402e-06,3.2196186514936784e-06,3.4386896989078727e-06,2.434508753639094e-06,7.662678830697565e-07,1.0823777655126096e-06,4.6771063200166685e-06,2.692656457193181e-06,2.059975707994054e-05,8.894913129974003e-06,6.000645578224824e-06,7.507471225462084e-06,1.90660950053071e-05,0.0003435088632782,1.2481817012630169e-05,0.0001876191874314,0.0001983635962294,0.000316333327205,0.0002659297496965,0.0004280376814156,0.0001684996703432,0.0002743718808467,0.0002715138644482,1.4136404269328706e-05,4.963821893099242e-05,0.0001145743098336,1.883219839344304e-05,3.5879595548305427e-06,8.051225406592457e-06,9.88785755494261e-06,7.881849406693644e-06,4.580475002479244e-07,1.070947034685036e-05,2.4697295543252026e-05,7.686643340043221e-05,0.000232928124437,8.093258901801182e-05,3.030090482770705e-06,2.175976906828989e-06,9.770626982387828e-06,0.0001438213457378,9.892291041016007e-06,1.1138152172875862e-05,3.831482183088784e-05,5.065011140552049e-06,2.413769039613356e-06,8.14313440700666e-06,1.546442344500254e-07,2.132753341283225e-06,3.352812693071897e-06,0.0,2.7953482308888844e-06,2.924453238795288e-07,8.12039703850223e-06,1.5594918115568762e-06,2.970085885808809e-06,4.303136747410928e-06,2.7891622302941342e-06,3.2528074625305088e-06,3.856372533755307e-06,7.529260903150449e-06,1.5704577420465257e-06,5.373298358070347e-07,6.297544473723819e-07,1.6208270819042945e-07,3.66711514100556e-06,3.245584063200353e-06,8.739348543499335e-07,8.94778355706532e-06,8.205261677495153e-06,7.9440531395561e-08,3.632214906436129e-07,0.0,1.1391588966214098e-05,4.419785076426891e-06,7.440958467151949e-06,1.6754506320974564e-06,8.486016535180842e-06,3.097315656958896e-07,6.92864091416903e-07,3.743372341845854e-06,0.0,0.0,3.0439335338983937e-07,1.7691237204265355e-06,1.855730813400305e-07,0.0,0.0,5.328564936243058e-07,3.94523753753618e-06,3.699207033409429e-07,3.134680428041056e-07,4.35907246849048e-06,0.0,1.167650007695004e-06,1.3437359964451364e-05,2.5334437621034945e-05,1.4767578919971466e-05,2.751806997735556e-06,6.557427006651481e-06
