source_node_index,target_node_index,source_iz_code,target_iz_code,percentage,weight,neighbour_rank
28,107,S02001870,S02001949,4.875194905357024e-08,4.875194905357024e-08,112
28,79,S02001870,S02001921,4.7945358977967874e-08,4.7945358977967874e-08,113
28,125,S02001870,S02001967,4.488252140484671e-08,4.488252140484671e-08,114
28,103,S02001870,S02001945,4.208884827738814e-08,4.208884827738814e-08,115
28,60,S02001870,S02001902,3.8314430788656846e-08,3.8314430788656846e-08,116
28,56,S02001870,S02001898,3.674882709583471e-08,3.674882709583471e-08,117
28,102,S02001870,S02001944,3.312322712927205e-08,3.312322712927205e-08,118
28,132,S02001870,S02001974,3.182384670541897e-08,3.182384670541897e-08,119
28,69,S02001870,S02001911,2.348059078537993e-08,2.348059078537993e-08,120
28,122,S02001870,S02001964,1.4383785548310667e-08,1.4383785548310667e-08,121
28,61,S02001870,S02001903,1.4333305214682833e-08,1.4333305214682833e-08,122
28,126,S02001870,S02001968,1.0728017311402384e-08,1.0728017311402384e-08,123
28,131,S02001870,S02001973,1.0690651421041714e-08,1.0690651421041714e-08,124
28,120,S02001870,S02001962,8.445995072851461e-09,8.445995072851461e-09,125
29,31,S02001871,S02001873,0.0005626828480836,0.0005626828480836,1
29,25,S02001871,S02001867,0.0003092803035904,0.0003092803035904,2
29,26,S02001871,S02001868,0.0002920998696408,0.0002920998696408,3
29,34,S02001871,S02001876,0.0001929626241635,0.0001929626241635,4
29,28,S02001871,S02001870,0.0001647901295852,0.0001647901295852,5
29,30,S02001871,S02001872,0.0001347893321134,0.0001347893321134,6
29,48,S02001871,S02001890,0.0001160544383631,0.0001160544383631,7
29,27,S02001871,S02001869,0.0001067498683249,0.0001067498683249,8
29,3,S02001871,S02001845,9.561896692436728e-05,9.561896692436728e-05,9
29,23,S02001871,S02001865,6.339856191553504e-05,6.339856191553504e-05,10
29,44,S02001871,S02001886,5.283172925458808e-05,5.283172925458808e-05,11
29,92,S02001871,S02001934,5.196359889429698e-05,5.196359889429698e-05,12
29,93,S02001871,S02001935,4.824383593693554e-05,4.824383593693554e-05,13
29,45,S02001871,S02001887,4.462914269281892e-05,4.462914269281892e-05,14
29,22,S02001871,S02001864,3.807548500848475e-05,3.807548500848475e-05,15
29,90,S02001871,S02001932,3.3058626422640906e-05,3.3058626422640906e-05,16
29,5,S02001871,S02001847,2.698209206497832e-05,2.698209206497832e-05,17
29,43,S02001871,S02001885,2.2741474995343325e-05,2.2741474995343325e-05,18
29,0,S02001871,S02001842,2.2194556692144613e-05,2.2194556692144613e-05,19
29,15,S02001871,S02001857,2.0294194183110342e-05,2.0294194183110342e-05,20
29,46,S02001871,S02001888,1.9361004749723214e-05,1.9361004749723214e-05,21
29,35,S02001871,S02001877,1.6446319984318012e-05,1.6446319984318012e-05,22
29,33,S02001871,S02001875,1.625889697060663e-05,1.625889697060663e-05,23
29,110,S02001871,S02001952,1.599551748500851e-05,1.599551748500851e-05,24
29,17,S02001871,S02001859,1.3239571108236332e-05,1.3239571108236332e-05,25
29,36,S02001871,S02001878,1.1044918938207422e-05,1.1044918938207422e-05,26
29,24,S02001871,S02001866,1.0286544780291732e-05,1.0286544780291732e-05,27
29,42,S02001871,S02001884,1.0104957681929946e-05,1.0104957681929946e-05,28
29,21,S02001871,S02001863,9.853222220601143e-06,9.853222220601143e-06,29
29,50,S02001871,S02001892,9.597215977494223e-06,9.597215977494223e-06,30
29,49,S02001871,S02001891,8.691417966817215e-06,8.691417966817215e-06,31
29,94,S02001871,S02001936,7.115944488502437e-06,7.115944488502437e-06,32
29,16,S02001871,S02001858,7.100967873194288e-06,7.100967873194288e-06,33
29,13,S02001871,S02001855,6.372263785966628e-06,6.372263785966628e-06,34
29,1,S02001871,S02001843,6.267242015302548e-06,6.267242015302548e-06,35
29,6,S02001871,S02001848,6.076101647702924e-06,6.076101647702924e-06,36
29,91,S02001871,S02001933,6.020698926958786e-06,6.020698926958786e-06,37
29,32,S02001871,S02001874,6.001361558892456e-06,6.001361558892456e-06,38
29,20,S02001871,S02001862,5.6578027015290405e-06,5.6578027015290405e-06,39
29,76,S02001871,S02001918,5.2980320266383976e-06,5.2980320266383976e-06,40
29,99,S02001871,S02001941,4.286896905383182e-06,4.286896905383182e-06,41
29,97,S02001871,S02001939,3.754629096076317e-06,3.754629096076317e-06,42
29,8,S02001871,S02001850,3.6721862152814528e-06,3.6721862152814528e-06,43
29,55,S02001871,S02001897,3.4563566421611134e-06,3.4563566421611134e-06,44
29,108,S02001871,S02001950,3.3356370565081296e-06,3.3356370565081296e-06,45
29,10,S02001871,S02001852,2.918802590663779e-06,2.918802590663779e-06,46
29,47,S02001871,S02001889,2.392389603736561e-06,2.392389603736561e-06,47
29,38,S02001871,S02001880,2.195653735447932e-06,2.195653735447932e-06,48
29,14,S02001871,S02001856,2.1328687182894152e-06,2.1328687182894152e-06,49
29,116,S02001871,S02001958,2.0084719150711908e-06,2.0084719150711908e-06,50
29,59,S02001871,S02001901,1.948984723105908e-06,1.948984723105908e-06,51
29,62,S02001871,S02001904,1.816370539945271e-06,1.816370539945271e-06,52
29,7,S02001871,S02001849,1.7512549362664068e-06,1.7512549362664068e-06,53
29,118,S02001871,S02001960,1.6078676218970075e-06,1.6078676218970075e-06,54
29,9,S02001871,S02001851,1.5453097991258248e-06,1.5453097991258248e-06,55
29,74,S02001871,S02001916,1.5184018789477468e-06,1.5184018789477468e-06,56
29,41,S02001871,S02001883,1.4941015914492724e-06,1.4941015914492724e-06,57
29,129,S02001871,S02001971,1.3539603656408e-06,1.3539603656408e-06,58
29,130,S02001871,S02001972,1.3536423336357456e-06,1.3536423336357456e-06,59
29,84,S02001871,S02001926,1.3155027801645769e-06,1.3155027801645769e-06,60
29,37,S02001871,S02001879,1.2560319868442948e-06,1.2560319868442948e-06,61
29,121,S02001871,S02001963,1.0174700322638416e-06,1.0174700322638416e-06,62
29,134,S02001871,S02001976,7.941855909361419e-07,7.941855909361419e-07,63
29,2,S02001871,S02001844,7.690939348832344e-07,7.690939348832344e-07,64
29,19,S02001871,S02001861,7.171530761990473e-07,7.171530761990473e-07,65
29,52,S02001871,S02001894,5.929048630154742e-07,5.929048630154742e-07,66
29,95,S02001871,S02001937,5.742542910075546e-07,5.742542910075546e-07,67
29,82,S02001871,S02001924,5.332757301059844e-07,5.332757301059844e-07,68
29,18,S02001871,S02001860,4.3028474766400324e-07,4.3028474766400324e-07,69
29,4,S02001871,S02001846,4.2099696306302245e-07,4.2099696306302245e-07,70
29,51,S02001871,S02001893,3.1479668030270545e-07,3.1479668030270545e-07,71
29,70,S02001871,S02001912,2.935093775177576e-07,2.935093775177576e-07,72
29,113,S02001871,S02001955,2.5816664559218773e-07,2.5816664559218773e-07,73
29,111,S02001871,S02001953,2.4989659952925814e-07,2.4989659952925814e-07,74
29,88,S02001871,S02001930,2.4151044127085817e-07,2.4151044127085817e-07,75
29,56,S02001871,S02001898,2.2032360523388293e-07,2.2032360523388293e-07,76
29,85,S02001871,S02001927,2.0448066251074642e-07,2.0448066251074642e-07,77
29,114,S02001871,S02001956,1.926772588555226e-07,1.926772588555226e-07,78
29,98,S02001871,S02001940,1.6786800024749586e-07,1.6786800024749586e-07,79
29,96,S02001871,S02001938,1.586824708501976e-07,1.586824708501976e-07,80
29,106,S02001871,S02001948,1.5178821788602828e-07,1.5178821788602828e-07,81
29,11,S02001871,S02001853,1.413750422972372e-07,1.413750422972372e-07,82
29,122,S02001871,S02001964,1.13459112968615e-07,1.13459112968615e-07,83
29,128,S02001871,S02001970,1.0412643585074207e-07,1.0412643585074207e-07,84
29,64,S02001871,S02001906,9.322782583821952e-08,9.322782583821952e-08,85
29,100,S02001871,S02001942,8.702011699101505e-08,8.702011699101505e-08,86
29,54,S02001871,S02001896,8.664150444876053e-08,8.664150444876053e-08,87
29,107,S02001871,S02001949,7.655885856358906e-08,7.655885856358906e-08,88
29,57,S02001871,S02001899,6.429849324445761e-08,6.429849324445761e-08,89
29,40,S02001871,S02001882,6.359781010252603e-08,6.359781010252603e-08,90
29,112,S02001871,S02001954,6.123609824508957e-08,6.123609824508957e-08,91
29,73,S02001871,S02001915,5.377773448801862e-08,5.377773448801862e-08,92
29,89,S02001871,S02001931,5.3506529957705626e-08,5.3506529957705626e-08,93
29,12,S02001871,S02001854,4.9564241173760286e-08,4.9564241173760286e-08,94
29,104,S02001871,S02001946,4.9361595595051977e-08,4.9361595595051977e-08,95
29,75,S02001871,S02001917,4.669457211638456e-08,4.669457211638456e-08,96
29,115,S02001871,S02001957,4.0741711178259955e-08,4.0741711178259955e-08,97
29,117,S02001871,S02001959,3.9682797383048763e-08,3.9682797383048763e-08,98
29,72,S02001871,S02001914,3.614505442516495e-08,3.614505442516495e-08,99
29,77,S02001871,S02001919,2.283578952497124e-08,2.283578952497124e-08,100
29,83,S02001871,S02001925,2.2632682564255884e-08,2.2632682564255884e-08,101
29,119,S02001871,S02001961,2.2212206757176265e-08,2.2212206757176265e-08,102
29,103,S02001871,S02001945,1.8364019586978967e-08,1.8364019586978967e-08,103
29,71,S02001871,S02001913,1.807252721258248e-08,1.807252721258248e-08,104
29,79,S02001871,S02001921,1.575024705889392e-08,1.575024705889392e-08,105
29,124,S02001871,S02001966,1.5719324451615472e-08,1.5719324451615472e-08,106
29,81,S02001871,S02001923,1.4926569908624283e-08,1.4926569908624283e-08,107
29,101,S02001871,S02001943,1.4333305214682833e-08,1.4333305214682833e-08,108
29,66,S02001871,S02001908,1.4243158641005584e-08,1.4243158641005584e-08,109
29,131,S02001871,S02001973,1.3136251308007469e-08,1.3136251308007469e-08,110
29,87,S02001871,S02001929,1.2865188863194305e-08,1.2865188863194305e-08,111
29,120,S02001871,S02001962,1.2626205674352752e-08,1.2626205674352752e-08,112
29,65,S02001871,S02001907,1.2177210849119742e-08,1.2177210849119742e-08,113
29,135,S02001871,S02001977,1.15873406505136e-08,1.15873406505136e-08,114
29,109,S02001871,S02001951,1.0690651421041714e-08,1.0690651421041714e-08,115
29,127,S02001871,S02001969,1.0490618292622524e-08,1.0490618292622524e-08,116
30,90,S02001872,S02001932,0.000472593123557,0.000472593123557,1
30,26,S02001872,S02001868,0.0002801097644187,0.0002801097644187,2
30,48,S02001872,S02001890,0.000185462564296,0.000185462564296,3
30,25,S02001872,S02001867,0.0001488607184001,0.0001488607184001,4
30,28,S02001872,S02001870,0.0001413918642661,0.0001413918642661,5
30,29,S02001872,S02001871,0.0001320679098166,0.0001320679098166,6
30,125,S02001872,S02001967,0.000117570622146,0.000117570622146,7
30,34,S02001872,S02001876,7.883978327785076e-05,7.883978327785076e-05,8
30,31,S02001872,S02001873,7.248735021092761e-05,7.248735021092761e-05,9
30,22,S02001872,S02001864,6.52029390443998e-05,6.52029390443998e-05,10
30,16,S02001872,S02001858,6.336878051021627e-05,6.336878051021627e-05,11
30,15,S02001872,S02001857,6.233979627271297e-05,6.233979627271297e-05,12
30,23,S02001872,S02001865,5.4571207832808055e-05,5.4571207832808055e-05,13
30,27,S02001872,S02001869,5.361631305120126e-05,5.361631305120126e-05,14
30,44,S02001872,S02001886,4.097553419716724e-05,4.097553419716724e-05,15
30,3,S02001872,S02001845,4.030349694266034e-05,4.030349694266034e-05,16
30,45,S02001872,S02001887,3.41549656457234e-05,3.41549656457234e-05,17
30,92,S02001872,S02001934,3.377055441703365e-05,3.377055441703365e-05,18
30,36,S02001872,S02001878,3.191738437351779e-05,3.191738437351779e-05,19
30,112,S02001872,S02001954,2.95686939806172e-05,2.95686939806172e-05,20
30,33,S02001872,S02001875,2.406413338419844e-05,2.406413338419844e-05,21
30,20,S02001872,S02001862,2.119602379511696e-05,2.119602379511696e-05,22
30,1,S02001872,S02001843,2.084936946691685e-05,2.084936946691685e-05,23
30,35,S02001872,S02001877,1.8496647962535736e-05,1.8496647962535736e-05,24
30,94,S02001872,S02001936,1.4187401168384092e-05,1.4187401168384092e-05,25
30,7,S02001872,S02001849,1.1817868423585344e-05,1.1817868423585344e-05,26
30,46,S02001872,S02001888,1.1187093445978751e-05,1.1187093445978751e-05,27
30,24,S02001872,S02001866,1.0802063444965431e-05,1.0802063444965431e-05,28
30,4,S02001872,S02001846,9.611479784806744e-06,9.611479784806744e-06,29
30,13,S02001872,S02001855,9.547120189242194e-06,9.547120189242194e-06,30
30,134,S02001872,S02001976,9.323570871565564e-06,9.323570871565564e-06,31
30,50,S02001872,S02001892,8.816540509046363e-06,8.816540509046363e-06,32
30,8,S02001872,S02001850,8.636256411574399e-06,8.636256411574399e-06,33
30,0,S02001872,S02001842,8.067961546113303e-06,8.067961546113303e-06,34
30,37,S02001872,S02001879,7.4937303423494274e-06,7.4937303423494274e-06,35
30,91,S02001872,S02001933,7.208775198831241e-06,7.208775198831241e-06,36
30,59,S02001872,S02001901,6.858428680329897e-06,6.858428680329897e-06,37
30,32,S02001872,S02001874,6.376546053678347e-06,6.376546053678347e-06,38
30,6,S02001872,S02001848,6.118396810160385e-06,6.118396810160385e-06,39
30,42,S02001872,S02001884,4.355484160860625e-06,4.355484160860625e-06,40
30,43,S02001872,S02001885,3.734811346727112e-06,3.734811346727112e-06,41
30,110,S02001872,S02001952,3.3298320467144946e-06,3.3298320467144946e-06,42
30,10,S02001872,S02001852,2.8875773378982204e-06,2.8875773378982204e-06,43
30,2,S02001872,S02001844,2.508045503270944e-06,2.508045503270944e-06,44
30,76,S02001872,S02001918,1.836422560759976e-06,1.836422560759976e-06,45
30,14,S02001872,S02001856,1.5662808132196165e-06,1.5662808132196165e-06,46
30,96,S02001872,S02001938,1.4457704684445513e-06,1.4457704684445513e-06,47
30,117,S02001872,S02001959,1.4428053272631055e-06,1.4428053272631055e-06,48
30,19,S02001872,S02001861,1.06224429626517e-06,1.06224429626517e-06,49
30,129,S02001872,S02001971,8.512954953088415e-07,8.512954953088415e-07,50
30,38,S02001872,S02001880,8.423780284877945e-07,8.423780284877945e-07,51
30,62,S02001872,S02001904,6.107847555697571e-07,6.107847555697571e-07,52
30,108,S02001872,S02001950,5.39358138365296e-07,5.39358138365296e-07,53
30,95,S02001872,S02001937,5.16225746273707e-07,5.16225746273707e-07,54
30,21,S02001872,S02001863,5.026900716161374e-07,5.026900716161374e-07,55
30,49,S02001872,S02001891,4.48254811531809e-07,4.48254811531809e-07,56
30,41,S02001872,S02001883,4.324899609252063e-07,4.324899609252063e-07,57
30,93,S02001872,S02001935,3.555306505282708e-07,3.555306505282708e-07,58
30,74,S02001872,S02001916,3.5423634645587933e-07,3.5423634645587933e-07,59
30,40,S02001872,S02001882,3.2700180237099204e-07,3.2700180237099204e-07,60
30,89,S02001872,S02001931,3.205082947533857e-07,3.205082947533857e-07,61
30,18,S02001872,S02001860,2.920089147242172e-07,2.920089147242172e-07,62
30,51,S02001872,S02001893,2.814392329949004e-07,2.814392329949004e-07,63
30,47,S02001872,S02001889,2.673199030382712e-07,2.673199030382712e-07,64
30,111,S02001872,S02001953,2.2877255274716802e-07,2.2877255274716802e-07,65
30,115,S02001872,S02001957,2.2765628475047475e-07,2.2765628475047475e-07,66
30,97,S02001872,S02001939,2.1252589151692841e-07,2.1252589151692841e-07,67
30,52,S02001872,S02001894,1.7326558426129956e-07,1.7326558426129956e-07,68
30,81,S02001872,S02001923,1.364238634519875e-07,1.364238634519875e-07,69
30,64,S02001872,S02001906,1.2155781060820458e-07,1.2155781060820458e-07,70
30,103,S02001872,S02001945,1.2031266172948713e-07,1.2031266172948713e-07,71
30,85,S02001872,S02001927,1.1832020695082998e-07,1.1832020695082998e-07,72
30,121,S02001872,S02001963,1.1146365943753206e-07,1.1146365943753206e-07,73
30,66,S02001872,S02001908,1.1111026578652233e-07,1.1111026578652233e-07,74
30,17,S02001872,S02001859,1.1014572181271197e-07,1.1014572181271197e-07,75
30,9,S02001872,S02001851,1.0520982274204083e-07,1.0520982274204083e-07,76
30,135,S02001872,S02001977,9.905443553875902e-08,9.905443553875902e-08,77
30,104,S02001872,S02001946,8.572780001997399e-08,8.572780001997399e-08,78
30,72,S02001872,S02001914,8.37424316356516e-08,8.37424316356516e-08,79
30,131,S02001872,S02001973,8.348394714606464e-08,8.348394714606464e-08,80
30,113,S02001872,S02001955,8.19465188534877e-08,8.19465188534877e-08,81
30,99,S02001872,S02001941,7.107879763153374e-08,7.107879763153374e-08,82
30,114,S02001872,S02001956,6.538570795646961e-08,6.538570795646961e-08,83
30,61,S02001872,S02001903,5.6662696973962044e-08,5.6662696973962044e-08,84
30,82,S02001872,S02001924,4.277283425060253e-08,4.277283425060253e-08,85
30,12,S02001872,S02001854,4.0662107657815675e-08,4.0662107657815675e-08,86
30,73,S02001872,S02001915,3.9104873899216656e-08,3.9104873899216656e-08,87
30,116,S02001872,S02001958,3.903463634250002e-08,3.903463634250002e-08,88
30,122,S02001872,S02001964,3.472155523397035e-08,3.472155523397035e-08,89
30,88,S02001872,S02001930,3.4584380903210504e-08,3.4584380903210504e-08,90
30,68,S02001872,S02001910,3.4357337444028335e-08,3.4357337444028335e-08,91
30,55,S02001872,S02001897,2.6937464044106545e-08,2.6937464044106545e-08,92
30,86,S02001872,S02001928,2.6193943205439233e-08,2.6193943205439233e-08,93
30,57,S02001872,S02001899,2.10782874333356e-08,2.10782874333356e-08,94
30,84,S02001872,S02001926,2.10782874333356e-08,2.10782874333356e-08,95
30,39,S02001872,S02001881,2.034222025312388e-08,2.034222025312388e-08,96
30,128,S02001872,S02001970,1.803320650957042e-08,1.803320650957042e-08,97
30,119,S02001872,S02001961,1.758018233682415e-08,1.758018233682415e-08,98
30,130,S02001872,S02001972,1.5779055695874114e-08,1.5779055695874114e-08,99
30,98,S02001872,S02001940,1.5704402957140635e-08,1.5704402957140635e-08,100
30,75,S02001872,S02001917,1.143768799959539e-08,1.143768799959539e-08,101
30,107,S02001872,S02001949,1.143768799959539e-08,1.143768799959539e-08,102
30,109,S02001872,S02001951,1.143768799959539e-08,1.143768799959539e-08,103
30,118,S02001872,S02001960,1.0171110126561938e-08,1.0171110126561938e-08,104
30,56,S02001872,S02001898,6.255874804355472e-09,6.255874804355472e-09,105
31,27,S02001873,S02001869,0.0011790496161446,0.0011790496161446,1
31,3,S02001873,S02001845,0.0009450879355801,0.0009450879355801,2
31,34,S02001873,S02001876,0.0008499279782807,0.0008499279782807,3
31,104,S02001873,S02001946,0.0004523569229037,0.0004523569229037,4
31,92,S02001873,S02001934,0.0004490461021332,0.0004490461021332,5
31,48,S02001873,S02001890,0.0004282976912525,0.0004282976912525,6
31,28,S02001873,S02001870,0.000425458859602,0.000425458859602,7
31,0,S02001873,S02001842,0.000404848295323,0.000404848295323,8
31,33,S02001873,S02001875,0.0003252385651514,0.0003252385651514,9
31,26,S02001873,S02001868,0.0003170271579608,0.0003170271579608,10
31,14,S02001873,S02001856,0.0003076514562026,0.0003076514562026,11
31,36,S02001873,S02001878,0.0003048066523884,0.0003048066523884,12
31,6,S02001873,S02001848,0.0002704770347488,0.0002704770347488,13
31,1,S02001873,S02001843,0.000253239407121,0.000253239407121,14
31,29,S02001873,S02001871,0.0002372917654267,0.0002372917654267,15
31,44,S02001873,S02001886,0.0002300786067735,0.0002300786067735,16
31,25,S02001873,S02001867,0.0002156366798616,0.0002156366798616,17
31,23,S02001873,S02001865,0.0002069301087165,0.0002069301087165,18
31,4,S02001873,S02001846,0.0002058159521062,0.0002058159521062,19
31,20,S02001873,S02001862,0.000157964385075,0.000157964385075,20
31,2,S02001873,S02001844,0.0001484044407954,0.0001484044407954,21
31,7,S02001873,S02001849,0.000128435428083,0.000128435428083,22
31,42,S02001873,S02001884,0.0001163229045537,0.0001163229045537,23
31,22,S02001873,S02001864,0.0001014540854761,0.0001014540854761,24
31,5,S02001873,S02001847,9.854618799522e-05,9.854618799522e-05,25
31,13,S02001873,S02001855,8.852018668782992e-05,8.852018668782992e-05,26
31,32,S02001873,S02001874,8.173029172848439e-05,8.173029172848439e-05,27
31,16,S02001873,S02001858,7.645828851032444e-05,7.645828851032444e-05,28
31,43,S02001873,S02001885,7.367244860857475e-05,7.367244860857475e-05,29
31,19,S02001873,S02001861,6.386830870205305e-05,6.386830870205305e-05,30
31,35,S02001873,S02001877,6.115227892700137e-05,6.115227892700137e-05,31
31,128,S02001873,S02001970,5.86132072175476e-05,5.86132072175476e-05,32
31,9,S02001873,S02001851,5.656159284221893e-05,5.656159284221893e-05,33
31,90,S02001873,S02001932,5.5009673101796497e-05,5.5009673101796497e-05,34
31,41,S02001873,S02001883,5.297492910757179e-05,5.297492910757179e-05,35
31,46,S02001873,S02001888,5.066751043610654e-05,5.066751043610654e-05,36
31,30,S02001873,S02001872,4.912588573311362e-05,4.912588573311362e-05,37
31,39,S02001873,S02001881,4.82848409614326e-05,4.82848409614326e-05,38
31,59,S02001873,S02001901,4.769490968958176e-05,4.769490968958176e-05,39
31,21,S02001873,S02001863,4.340620216392321e-05,4.340620216392321e-05,40
31,47,S02001873,S02001889,4.236769771099969e-05,4.236769771099969e-05,41
31,11,S02001873,S02001853,3.978765240192172e-05,3.978765240192172e-05,42
31,10,S02001873,S02001852,3.623917207759552e-05,3.623917207759552e-05,43
31,95,S02001873,S02001937,3.5649485905915625e-05,3.5649485905915625e-05,44
31,45,S02001873,S02001887,3.2486801318119295e-05,3.2486801318119295e-05,45
31,96,S02001873,S02001938,2.983662791509763e-05,2.983662791509763e-05,46
31,125,S02001873,S02001967,2.954363969603785e-05,2.954363969603785e-05,47
31,37,S02001873,S02001879,2.595622326964139e-05,2.595622326964139e-05,48
31,94,S02001873,S02001936,2.543741629215388e-05,2.543741629215388e-05,49
31,15,S02001873,S02001857,2.4434733916740003e-05,2.4434733916740003e-05,50
31,91,S02001873,S02001933,2.4310848882720487e-05,2.4310848882720487e-05,51
31,110,S02001873,S02001952,2.39550469812176e-05,2.39550469812176e-05,52
31,111,S02001873,S02001953,2.2421073601707043e-05,2.2421073601707043e-05,53
31,38,S02001873,S02001880,2.206276504140572e-05,2.206276504140572e-05,54
31,55,S02001873,S02001897,2.080572832303046e-05,2.080572832303046e-05,55
31,49,S02001873,S02001891,1.9841894710391497e-05,1.9841894710391497e-05,56
31,18,S02001873,S02001860,1.925970863305085e-05,1.925970863305085e-05,57
31,116,S02001873,S02001958,1.838007145433793e-05,1.838007145433793e-05,58
31,76,S02001873,S02001918,1.803105725942215e-05,1.803105725942215e-05,59
31,84,S02001873,S02001926,1.777719650281577e-05,1.777719650281577e-05,60
31,99,S02001873,S02001941,1.7573310647977993e-05,1.7573310647977993e-05,61
31,119,S02001873,S02001961,1.7222538312647295e-05,1.7222538312647295e-05,62
31,122,S02001873,S02001964,1.299060656225594e-05,1.299060656225594e-05,63
31,12,S02001873,S02001854,1.29454910742333e-05,1.29454910742333e-05,64
31,61,S02001873,S02001903,1.2721869495463098e-05,1.2721869495463098e-05,65
31,8,S02001873,S02001850,1.2535001767572472e-05,1.2535001767572472e-05,66
31,87,S02001873,S02001929,1.1532961293768336e-05,1.1532961293768336e-05,67
31,97,S02001873,S02001939,1.133964112263864e-05,1.133964112263864e-05,68
31,117,S02001873,S02001959,1.1321223913525512e-05,1.1321223913525512e-05,69
31,17,S02001873,S02001859,1.0939343524818283e-05,1.0939343524818283e-05,70
31,52,S02001873,S02001894,8.065585989103585e-06,8.065585989103585e-06,71
31,83,S02001873,S02001925,8.039731202999181e-06,8.039731202999181e-06,72
31,118,S02001873,S02001960,7.337373715809635e-06,7.337373715809635e-06,73
31,89,S02001873,S02001931,6.055633399426281e-06,6.055633399426281e-06,74
31,24,S02001873,S02001866,6.048146745488713e-06,6.048146745488713e-06,75
31,82,S02001873,S02001924,5.936733833186373e-06,5.936733833186373e-06,76
31,74,S02001873,S02001916,5.28416878758089e-06,5.28416878758089e-06,77
31,50,S02001873,S02001892,5.023089997039951e-06,5.023089997039951e-06,78
31,93,S02001873,S02001935,4.624410137160924e-06,4.624410137160924e-06,79
31,108,S02001873,S02001950,4.446101257793433e-06,4.446101257793433e-06,80
31,129,S02001873,S02001971,4.298336232679311e-06,4.298336232679311e-06,81
31,70,S02001873,S02001912,4.011904808314251e-06,4.011904808314251e-06,82
31,101,S02001873,S02001943,3.890362310402954e-06,3.890362310402954e-06,83
31,98,S02001873,S02001940,3.1355079276216586e-06,3.1355079276216586e-06,84
31,67,S02001873,S02001909,2.8510989246391817e-06,2.8510989246391817e-06,85
31,85,S02001873,S02001927,2.4438690259939315e-06,2.4438690259939315e-06,86
31,62,S02001873,S02001904,2.365156825194853e-06,2.365156825194853e-06,87
31,56,S02001873,S02001898,2.3599162048146496e-06,2.3599162048146496e-06,88
31,64,S02001873,S02001906,2.305396062692086e-06,2.305396062692086e-06,89
31,112,S02001873,S02001954,1.992124578186893e-06,1.992124578186893e-06,90
31,113,S02001873,S02001955,1.9521990773221237e-06,1.9521990773221237e-06,91
31,100,S02001873,S02001942,1.837315799512168e-06,1.837315799512168e-06,92
31,54,S02001873,S02001896,1.6197188473778017e-06,1.6197188473778017e-06,93
31,121,S02001873,S02001963,1.4975019847677223e-06,1.4975019847677223e-06,94
31,103,S02001873,S02001945,1.4960674389240712e-06,1.4960674389240712e-06,95
31,69,S02001873,S02001911,1.248967868132964e-06,1.248967868132964e-06,96
31,40,S02001873,S02001882,1.1829980030287671e-06,1.1829980030287671e-06,97
31,79,S02001873,S02001921,1.0503680116850246e-06,1.0503680116850246e-06,98
31,114,S02001873,S02001956,9.325674033866704e-07,9.325674033866704e-07,99
31,73,S02001873,S02001915,8.084915387831229e-07,8.084915387831229e-07,100
31,75,S02001873,S02001917,7.341850825514995e-07,7.341850825514995e-07,101
31,80,S02001873,S02001922,6.839260651547713e-07,6.839260651547713e-07,102
31,51,S02001873,S02001893,6.729057188331314e-07,6.729057188331314e-07,103
31,66,S02001873,S02001908,5.632326618633841e-07,5.632326618633841e-07,104
31,109,S02001873,S02001951,5.6090401422418e-07,5.6090401422418e-07,105
31,115,S02001873,S02001957,5.132614173692521e-07,5.132614173692521e-07,106
31,78,S02001873,S02001920,5.038941333676279e-07,5.038941333676279e-07,107
31,53,S02001873,S02001895,4.757721353284177e-07,4.757721353284177e-07,108
31,81,S02001873,S02001923,4.615428980073256e-07,4.615428980073256e-07,109
31,65,S02001873,S02001907,4.279951172115987e-07,4.279951172115987e-07,110
31,126,S02001873,S02001968,4.034566572516974e-07,4.034566572516974e-07,111
31,107,S02001873,S02001949,3.967628665469453e-07,3.967628665469453e-07,112
31,68,S02001873,S02001910,3.7431645329710266e-07,3.7431645329710266e-07,113
31,106,S02001873,S02001948,2.7305514825327017e-07,2.7305514825327017e-07,114
31,63,S02001873,S02001905,2.047890105152521e-07,2.047890105152521e-07,115
31,57,S02001873,S02001899,1.996577828142707e-07,1.996577828142707e-07,116
31,71,S02001873,S02001913,1.782144273943146e-07,1.782144273943146e-07,117
31,58,S02001873,S02001900,1.7296416743507017e-07,1.7296416743507017e-07,118
31,131,S02001873,S02001973,1.625064860756142e-07,1.625064860756142e-07,119
31,72,S02001873,S02001914,1.6221124458527796e-07,1.6221124458527796e-07,120
31,120,S02001873,S02001962,1.513571733356209e-07,1.513571733356209e-07,121
31,130,S02001873,S02001972,1.456645239773171e-07,1.456645239773171e-07,122
31,77,S02001873,S02001919,1.4415886673521153e-07,1.4415886673521153e-07,123
31,132,S02001873,S02001974,1.4331807367060936e-07,1.4331807367060936e-07,124
31,86,S02001873,S02001928,1.2690230473527632e-07,1.2690230473527632e-07,125
31,88,S02001873,S02001930,1.23323795433773e-07,1.23323795433773e-07,126
31,60,S02001873,S02001902,1.207674750546333e-07,1.207674750546333e-07,127
31,105,S02001873,S02001947,1.1455644698651313e-07,1.1455644698651313e-07,128
31,123,S02001873,S02001965,9.761336390549453e-08,9.761336390549453e-08,129
31,124,S02001873,S02001966,4.9544321600941265e-08,4.9544321600941265e-08,130
