IntZone,S02001842,S02001843,S02001844,S02001845,S02001846,S02001847,S02001848,S02001849,S02001850,S02001851,S02001852,S02001853,S02001854,S02001855,S02001856,S02001857,S02001858,S02001859,S02001860,S02001861,S02001862,S02001863,S02001864,S02001865,S02001866,S02001867,S02001868,S02001869,S02001870,S02001871,S02001872,S02001873,S02001874,S02001875,S02001876,S02001877,S02001878,S02001879,S02001880,S02001881,S02001882,S02001883,S02001884,S02001885,S02001886,S02001887,S02001888,S02001889,S02001890,S02001891,S02001892,S02001893,S02001894,S02001895,S02001896,S02001897,S02001898,S02001899,S02001900,S02001901,S02001902,S02001903,S02001904,S02001905,S02001906,S02001907,S02001908,S02001909,S02001910,S02001911,S02001912,S02001913,S02001914,S02001915,S02001916,S02001917,S02001918,S02001919,S02001920,S02001921,S02001922,S02001923,S02001924,S02001925,S02001926,S02001927,S02001928,S02001929,S02001930,S02001931,S02001932,S02001933,S02001934,S02001935,S02001936,S02001937,S02001938,S02001939,S02001940,S02001941,S02001942,S02001943,S02001944,S02001945,S02001946,S02001947,S02001948,S02001949,S02001950,S02001951,S02001952,S02001953,S02001954,S02001955,S02001956,S02001957,S02001958,S02001959,S02001960,S02001961,S02001962,S02001963,S02001964,S02001965,S02001966,S02001967,S02001968,S02001969,S02001970,S02001971,S02001972,S02001973,S02001974,S02001975,S02001976,S02001977
S02001842,0.0010281383453887,0.0016910756547376,0.0006759789688039,0.0023769992247962,5.138438378958093e-05,3.207082073787494e-05,0.0002327481754632,5.530669327434529e-05,3.0665800051824752e-06,2.1742440005859387e-06,2.115456143564532e-05,3.1701131721063216e-05,3.225234465457097e-05,0.0001195164197825,2.321643369990327e-05,3.872162422195589e-05,2.5265492245079133e-05,4.076473371542935e-06,2.215006877414868e-05,4.088465901507995e-05,0.0001699592986625,2.0874568233172504e-05,5.039279326803267e-05,2.033819775047686e-05,1.3190426047536032e-05,4.289431050237569e-05,0.0001130468189267,0.0002266426134728,9.028393345270596e-05,6.166294882784943e-05,1.1746350638646806e-05,0.0006190432036599,0.0002049250313364,0.0003336095495275,0.0002246204548973,4.34788130989858e-05,0.0002029653141508,2.3047487286678992e-05,0.0001760830240217,2.5869998947934723e-05,1.1877535011698286e-05,7.75982780773722e-05,7.336691662365257e-06,5.708633929620231e-06,8.096871832608808e-05,0.0001330186066858,7.387337913515615e-05,3.904780403324372e-06,0.0001453608363721,1.9538511241681776e-05,3.994256586438145e-07,2.852298242287283e-06,1.2722769381077776e-06,4.0928293369305285e-08,2.530118814869747e-06,4.739564132675349e-06,1.7399319929196144e-06,9.538254687737775e-08,3.5755924264643495e-08,2.0832452373195167e-05,5.0870016629128815e-08,4.276702030154611e-06,5.209304170860971e-06,2.49320688090754e-08,9.3087738045596e-06,1.51439697480991e-06,8.090356971001445e-06,1.3690072432911983e-06,6.144859755836698e-08,3.962856542853096e-06,3.308358732619408e-07,1.2842811934209972e-07,3.2202063353188104e-06,1.5852314489246553e-07,5.574821484535461e-07,7.99982949415191e-06,4.211248468415005e-05,3.281015393722281e-07,2.326703854474937e-07,1.0042847999644731e-08,1.071211445197958e-06,9.444422508828592e-07,7.461998533857016e-05,4.775761319657034e-07,1.3485635333844444e-05,4.223543948024536e-06,3.97247447252795e-07,4.317585842151501e-07,2.896682320317837e-07,5.148205522262859e-06,5.446876702664936e-05,8.025944643600503e-06,0.0010377251795285,1.593748945324224e-05,2.5332640910943323e-05,4.455180769524265e-05,1.661526834629247e-05,1.148885665580672e-05,3.3732267526688954e-05,6.210209603235559e-07,2.276963919648253e-07,1.1662013255413896e-06,1.0430714573091845e-07,4.404617426702075e-07,1.5273920201394898e-05,1.1111689860128253e-07,1.7783733527759316e-07,2.611514376381883e-07,1.653581682485578e-05,6.66690462230746e-06,6.439795590798083e-06,8.648330291085844e-07,2.534743869502041e-06,1.6043112407472084e-07,6.242706058386024e-07,4.611834962697043e-07,3.823585378945453e-06,4.944790597691596e-06,5.379812968864056e-07,6.507213812245306e-07,2.7159782348838804e-07,2.11135980999007e-06,2.1158037183491096e-06,6.345788273862167e-07,7.721742899504123e-08,5.9366315837369395e-08,1.0728017311402384e-08,5.87763661332806e-08,2.1569182713035825e-06,4.633304960247524e-06,6.96492302387197e-08,6.850051526969504e-06,2.75958439471675e-06,9.56670410875477e-07,1.6616564348421825e-07,3.993997308476014e-07
S02001843,0.0027520264546735,0.0008646893829117,0.0006341876928673,0.0010796443568402,0.0001941654072927,3.934520881103553e-05,0.0002355786301908,4.137258938591988e-05,8.574760629009064e-06,6.243935285733739e-05,5.057798369308508e-05,5.9171487011740045e-05,1.252189978272328e-05,0.0001385822263656,4.126011233881747e-05,5.762372766255548e-05,5.7842843044043855e-05,5.415932627059166e-05,1.2620573266999874e-05,7.842325843597912e-05,0.000102875421853,7.128981290930592e-06,2.164170909879992e-05,5.648434186580826e-06,2.2278007298728074e-06,5.47717026454937e-05,3.3933716902290165e-05,5.01378219514136e-05,3.713861451262469e-05,6.3514220505009065e-06,6.628441865961408e-06,0.0001084627684283,3.580812755411737e-05,3.35384531197551e-05,0.0002173107506713,9.510328478571246e-05,2.3463159695086167e-05,1.934131618485816e-06,4.150420974818767e-05,1.2034543886634065e-06,2.440024275851398e-06,6.126314468320494e-06,7.330234132632791e-06,1.8742929952687516e-05,2.504219104008344e-05,0.0001516946326194,6.318394653326016e-05,4.037973609373477e-05,9.926186703100588e-05,5.653701229390865e-06,1.136220018433144e-06,6.311163043015703e-07,4.426747611793392e-06,6.18166124236935e-07,4.455132081436353e-06,5.997225193196931e-05,8.775937315576891e-06,2.018487739912292e-07,1.7507254899368666e-06,0.0001248870111788,2.793586200578753e-07,6.842696465530727e-06,2.600654987967146e-05,8.163223724714893e-07,6.682070011062757e-06,2.000609509920178e-06,6.133096691815043e-06,6.800066073395032e-07,4.9900129948612165e-06,1.313519603038011e-06,4.446931641117763e-07,4.800696716447302e-07,3.856777302958019e-06,6.385790814408363e-06,1.4058429475601662e-06,1.6993289309672734e-05,6.24915115453741e-05,1.0183935831960671e-06,2.506658950265936e-07,6.842378038978456e-07,7.033996202889117e-07,1.335882056777884e-05,1.3709872275948832e-05,9.540910671635502e-06,6.49756105989981e-06,1.3628121476745588e-05,2.488512374522674e-06,1.6399250745996717e-06,3.975125679979932e-07,9.545896419144516e-07,5.6743919185074574e-05,3.751249732232267e-05,0.0003460058965006,2.7909729363824965e-05,3.091630031641889e-05,2.2586095733448347e-05,3.7356720637074814e-05,9.29492198320096e-06,5.7044031320461725e-06,3.411291602967558e-06,1.989364318952902e-06,3.850960111429421e-06,8.157773872383547e-06,3.679250088570408e-06,7.696214384006098e-06,9.930571410847204e-08,4.5632174679235765e-06,1.2541237961653469e-06,1.551556350740274e-06,2.0203855566576032e-06,6.017769976585892e-06,1.986955600072189e-05,4.015155987481225e-06,7.318004426934439e-06,3.043428950910133e-07,1.821845057726684e-06,1.913144993634428e-05,8.132377385057567e-06,7.252410907560843e-06,2.800080852822711e-06,8.182733297424023e-06,4.21083492451348e-06,2.8809352681133096e-06,9.927053478309993e-08,4.9807208439426946e-08,4.055773713283388e-07,2.3292685912970742e-05,1.830062683657594e-07,1.6686586031934855e-05,3.924260903308302e-06,7.876220392808389e-06,1.9981992095843894e-06,1.1138039246198438e-06,4.58665135496229e-07,1.039075083791859e-06,9.587775364017025e-07
S02001844,0.0005738412685392,0.0013435013489721,0.0002314118719939,0.0001791413863811,0.0001538054180276,3.208877486667577e-05,0.0001425815124271,2.908194020149733e-05,1.967070043140144e-06,3.9073136158156754e-05,1.8105515089031686e-05,1.0814259381663488e-05,5.511931482848171e-06,1.2769576752987387e-05,4.0914845293124886e-05,6.109440965852027e-06,7.219187412328243e-06,5.818592483859469e-07,3.367691625374495e-06,8.764107748556967e-06,5.26572256242798e-06,4.381376468284566e-06,1.1862743507508108e-05,1.4529142630521496e-05,2.443268627381259e-07,5.590569448472133e-06,1.4070459857288063e-06,4.237990611653143e-05,4.456604615130498e-06,3.113999079799161e-07,7.315182009498409e-08,9.610704604463884e-05,1.2651768119835184e-05,3.3284046017317285e-05,4.537742081976044e-05,1.0968664565436036e-06,4.044857195526566e-05,2.3116452824521922e-07,3.200674447769187e-06,3.368195578591324e-07,6.259175756021707e-08,8.864579609696107e-07,7.901559842566927e-06,9.7232840020403e-06,4.551941648430798e-06,1.995069283394714e-05,1.4411711063734628e-05,4.262801074847128e-06,2.9688739339865383e-05,2.3588265792412038e-06,0.0,7.650286048744258e-08,1.1097639250827794e-05,1.4530157323659914e-08,4.1112634967110556e-08,7.574004781015284e-07,4.604904592102404e-06,0.0,0.0,1.591441805410737e-05,4.462956693084488e-06,6.343551821110164e-07,5.946441186358033e-07,0.0,3.5800957832845854e-07,2.9473840322689786e-08,7.072732503802324e-06,4.5769995569528735e-08,1.811317870207075e-07,1.2429126449629517e-07,1.981651016125749e-08,1.2434471188856353e-07,3.947117395776616e-08,5.451801847918451e-07,4.874766402455974e-07,2.305253896925375e-07,4.867693314715976e-06,3.1255065195781755e-08,0.0,1.1806062275359725e-05,3.1503815286724174e-07,8.195557169034395e-08,6.935377873713787e-07,6.383196791271095e-08,7.196872727165067e-07,2.526910511439786e-07,3.363066418306941e-06,4.6204609999771034e-08,5.979219907917565e-08,2.328664225669244e-05,8.38634408713061e-06,3.547186540688582e-06,5.416383838134438e-05,1.7753339512128383e-05,3.749054106914285e-05,3.584174378894428e-07,1.0131098483992551e-06,1.3302782534981172e-06,1.284444711312427e-07,2.031821955999162e-07,5.9366315837369395e-08,1.7136173941508032e-08,1.0993505941358677e-08,2.1529668097517114e-06,1.743599793812882e-07,1.1079699442009853e-06,2.4089471352383536e-08,2.4089471352383536e-08,2.2649458465057402e-07,2.1656728071050165e-08,4.93289257437999e-07,3.565317433173429e-07,5.7800292015631995e-08,1.9724019991637733e-07,1.1043015537822365e-07,1.0065165439643944e-08,3.393361505861476e-07,1.1701929371613418e-07,3.911777489660074e-08,1.639135086027316e-07,6.839552205969049e-09,4.3667949118436486e-08,5.043525682592697e-09,1.0993505941358677e-08,7.058775326512385e-08,0.0,1.1032622334506921e-07,1.029870805750157e-07,3.67353094094204e-07,8.74238588416502e-08,0.0,5.629930499591242e-07,1.4383785548310667e-08,0.0,0.0,1.155439910163208e-08
S02001845,0.0022285495644286,0.0013447471187932,0.0005608789530477,0.0012890516728808,0.0011870286900851,0.0004784252380096,0.0007472539302875,0.0004681147368518,7.000030330648951e-05,3.5314607045859314e-05,0.0002249075637523,9.730696009846364e-05,5.254258882397591e-05,0.0002330081299295,4.342769607207168e-05,8.383061412553359e-05,0.0001132866101493,5.137687047429568e-05,2.1550072785475e-05,7.918293850411314e-05,0.0001681017893126,1.792264574867293e-05,2.927288690719232e-05,6.444899851893369e-06,6.659077907161727e-06,0.0001740745982966,7.825565399624567e-05,0.0001113278955633,0.0001082533703062,0.0001745724739145,2.771690249605552e-05,0.0006012015364026,8.602082876941135e-05,4.690122681203175e-05,0.0003421171723646,3.935081842203474e-05,0.0001546566670452,3.43136239481791e-06,1.064433308002679e-05,5.505158593623907e-06,5.459575185646832e-06,4.767631697654452e-06,5.646257158535721e-06,1.262243723699418e-05,7.267983300292631e-05,5.4328248194019846e-05,0.000101572169232,4.842857000259488e-05,0.0001921635915807,6.149503452645516e-05,7.023354840832834e-07,2.2165177244358884e-05,1.4316893192783792e-05,7.0254858179525805e-06,3.115006398408258e-05,1.768812895927491e-05,1.474846241924051e-06,3.060389846658185e-07,2.3214221549495472e-06,4.1885725556430525e-05,4.628355046453443e-06,7.988792877543643e-06,6.602955321084803e-06,3.3209509347807854e-06,1.3818910450916964e-05,7.692685774762947e-06,3.1326902468262333e-06,8.067451536326298e-06,9.347140245477938e-07,3.1897370967267964e-07,9.063223950564976e-06,1.9811998652572697e-07,7.102667144072276e-06,3.496734744777044e-05,1.544341850215265e-05,2.036588877371428e-06,6.83905242653042e-05,1.7155217337926386e-07,7.873116364919911e-07,8.465473489663577e-06,4.859504706722576e-06,7.11536600979868e-06,3.881999021786691e-05,4.104425729961637e-06,2.3886562662297503e-05,7.69987644848754e-06,8.29770106126753e-07,1.6822885344968114e-06,7.267312309637755e-05,1.851725787170824e-07,0.0001044304196379,0.0001023600068516,0.0003928214917794,1.4180955538960034e-05,3.5447156266002364e-05,5.226409144421609e-06,4.1291354503495625e-05,1.0259308158615815e-05,5.166983137103343e-06,3.335308022604582e-06,4.691329523091078e-06,4.766923692100472e-06,1.123884113252041e-07,1.5741975734479914e-07,4.513607768185404e-07,2.869953976997308e-06,7.988420091519031e-06,4.892682075983103e-07,2.4907054331247237e-06,9.438884781796904e-06,4.536037362361671e-06,1.9420099521041822e-05,3.10132686270363e-06,3.3231123343859e-05,6.860271875763471e-06,4.218086365437776e-06,4.179058498602615e-06,1.5043195886443017e-05,9.426336601141536e-07,1.4827988007567305e-06,4.2365398242049013e-07,2.5039291029226216e-05,3.3188172314917634e-06,1.559009180423911e-07,1.969720767297795e-07,5.94242552791482e-05,1.014088522131124e-06,6.63996908970236e-08,3.393099068906956e-06,5.255545581616151e-05,6.229744870569651e-06,2.804640621764239e-06,2.762495189870523e-07,0.0,6.995116979470887e-08,2.4206909739431853e-06
S02001846,0.0001250059278358,0.000201822302946,0.000121952166123,0.0009215623860719,0.0007798362613989,0.0001688257254043,0.0005964047360663,0.0001764892413971,6.005259792670567e-05,1.0529705882331406e-05,0.0001138707043682,2.7266536639638982e-05,8.121524744188606e-06,3.303754033244118e-05,0.0001681901830742,3.545172464063218e-05,2.9915915542436447e-05,1.391553931454237e-06,4.466758092461633e-06,5.428602032170184e-05,2.0955747634404657e-05,4.0570584223960323e-07,4.150401747688282e-07,1.0716753700444585e-07,1.4443224577416374e-06,5.678018173033295e-07,1.3446372487585106e-06,2.8135059679749912e-05,2.2497894314200423e-06,7.04404082483039e-06,9.15657555506484e-07,0.0001277354577946,1.768231823423089e-05,6.98900490196936e-07,3.70752918163742e-06,5.802799284528468e-07,9.33490824256e-07,1.38922806527643e-07,2.724570078513836e-07,4.1176344891483563e-08,5.987736216044063e-07,3.225492304043255e-07,1.0709389889186029e-07,1.0448983653979127e-07,4.203297304791345e-06,6.701100321577053e-07,2.233470991709809e-05,9.47794112314212e-05,4.2656510796055646e-05,3.954787906149774e-07,5.879014958061623e-08,1.203161199347048e-07,1.1335833749242083e-06,1.9506346677168176e-08,2.994783290664274e-07,5.761220198748989e-06,2.3682846873282266e-07,1.4637757645179893e-08,0.0,2.1644518351939477e-05,1.833622299254136e-07,1.0352279736062363e-06,3.240683755922347e-07,2.903155266294012e-08,4.569804587332478e-06,1.228873571660934e-06,1.0133425914443888e-06,0.0,0.0,2.9603427763658665e-08,0.0,1.0993505941358677e-08,2.6337036735722698e-08,9.854490342208175e-08,7.822698120455813e-06,2.435123841388588e-07,1.635652702098101e-05,0.0,0.0,7.388339515044425e-08,4.0185852508873154e-07,4.247118232563418e-07,1.3615996188967753e-06,7.094308807933077e-07,1.0540018323344356e-06,5.949556335471175e-06,3.7218777395069604e-07,2.221298328328854e-06,1.760142787876407e-07,4.156541514091343e-07,1.107623828709969e-05,6.316561190686822e-05,6.420966896488369e-05,1.3872636053084528e-06,1.7124835559981384e-05,6.377130535678438e-07,1.391084408870805e-06,1.656268622680861e-07,4.797610826805884e-08,4.053218677491706e-06,1.413056573074311e-07,2.3511195454849098e-07,2.1987011882717357e-08,6.24485076611758e-07,2.384385515223383e-07,0.0,0.0,3.4260919558290146e-07,1.1514364130039205e-08,3.0845743345437227e-06,1.0065165439643944e-08,2.58097639528554e-06,1.046857641875229e-06,2.0945176655595133e-08,0.0,1.0690651421041714e-08,1.3071728725473063e-06,4.2845394287570724e-07,2.66554547586054e-06,5.796614137121601e-07,3.004208374014253e-08,2.971505569912845e-07,4.858854701456905e-07,2.8331348486981022e-08,1.628823332922235e-07,2.241598847054485e-08,1.0867233569135437e-07,0.0,2.3374538774940322e-07,2.5822950843734333e-06,3.2218979142976186e-08,1.1043447581128065e-07,7.705599400880717e-09,0.0,1.3763239715476914e-06,0.0
S02001847,3.945120125894323e-05,5.460958623817386e-05,3.532747811344506e-05,0.0003686783949511,0.0002192758030767,0.000295262948227,0.0002288356418893,0.0004015155909278,4.1439199148183344e-05,5.907230125131027e-06,0.0001117837699496,1.65583451665917e-05,8.768825246663582e-06,5.299216737149522e-05,7.951995110915021e-06,8.937947228176576e-06,9.674437986927702e-05,1.023503377685e-05,3.2712328198902294e-05,6.494688266945024e-05,1.589263407382387e-05,4.149736164744828e-06,5.3983678687063626e-06,3.247937641425103e-07,3.9229671683075234e-08,1.6399474231993867e-05,7.411441033948995e-07,1.950221475461772e-05,1.1253575684493918e-05,2.681384035708167e-05,4.694951017698523e-06,0.0001958077482696,2.2813060861991035e-06,1.7781437755589035e-06,8.74666884383347e-05,2.8330279649431644e-06,2.944294855099977e-06,1.5900741325999486e-06,6.617375823225421e-07,5.715752721220034e-07,1.0239450525762605e-07,2.044504146214344e-07,1.008331532375899e-06,2.6522378005118206e-06,2.3508411255651514e-06,2.114776246937112e-06,1.2731611679749726e-05,3.725419873239177e-05,3.637168093306675e-05,4.23607983676533e-07,6.210826688846612e-08,1.1385791754967183e-07,2.782296917065131e-05,1.7429337968654218e-08,3.273415762896448e-05,8.564146058074717e-07,2.270533309955537e-07,0.0,0.0,1.866803497162771e-05,1.543524211771604e-07,8.463836850650613e-08,2.976351963799847e-07,0.0,6.770604548309222e-07,4.002919702842374e-07,4.142345996994253e-07,1.7770847050452774e-07,1.0554968694225885e-07,6.312033551785267e-08,0.0,2.9104131135275925e-08,1.2689031351010384e-05,4.316759513964284e-07,2.467662083825247e-07,1.5867910132821256e-05,1.7607083864829156e-06,1.155439910163208e-08,0.0,3.5964469612372245e-07,6.07950915324285e-07,8.863339115000085e-08,4.566603910076005e-06,2.484152741504295e-07,3.418547427112913e-06,7.954918314089151e-07,2.572265585085022e-08,7.263676869056678e-08,1.8038803143294762e-07,2.1045392811842e-08,2.623921324749752e-05,3.4463210036478144e-05,0.0001010041257787,1.7311420518787914e-06,1.1392601398698826e-05,2.7309272542148535e-07,8.115072598744876e-07,7.865315080045709e-07,1.024710850709368e-07,0.0,1.2145605630199566e-07,2.805134163502266e-07,4.09548616389124e-08,0.0,3.181204618434158e-05,5.2976054447573435e-08,8.696174797972168e-08,1.855923399501765e-07,1.0810037741285697e-07,4.7492652188141895e-08,1.8844785898841456e-06,4.101843561435717e-07,6.583393502596515e-08,8.359330587889484e-08,3.080750046719928e-07,1.0916454757258803e-06,8.526321751999265e-06,2.178117098470697e-07,2.227402116448426e-07,1.819155826257739e-07,7.229548133039553e-07,1.008385349353653e-06,3.6351463484626716e-07,0.0,0.0,1.4543706805293981e-08,0.0,1.1450085884521304e-06,3.217075344312741e-07,2.92759793743665e-06,6.712480063981837e-09,2.3572399986273098e-07,0.0,0.0,1.2449914412625992e-07,0.0
S02001848,0.0002487952460239,0.0002557511866597,0.0001512472230892,0.0004957307330006,0.0008397528339335,0.0002739468438777,0.0010363317861609,0.0007702733042936,3.701870716640633e-05,0.0001704556719507,0.0005246358361671,0.0001625821859057,0.0001190028145575,0.0006148360251443,4.037057993050978e-05,4.508773330172532e-05,4.894437936136884e-05,2.6430082431040502e-06,9.21239950443418e-06,2.278002476120748e-05,3.935685572227834e-05,1.6777285503974614e-05,9.168932094429832e-06,2.997438558218901e-07,4.188714841540333e-06,1.7696457381470266e-06,1.8431853293141817e-05,4.604697037014826e-05,2.9671427022769146e-06,3.350205696061277e-07,5.086010891048386e-06,0.0001407956286144,2.868361897531353e-06,1.875495474622216e-05,2.542743671222549e-05,6.857185819334207e-07,1.8852477901803984e-06,7.107032049810087e-08,2.6486468093283534e-06,2.2421162166459105e-08,1.9450906633617427e-06,2.1114796140436806e-06,2.873235054773956e-07,8.29369102404154e-06,5.801059701910406e-05,3.9793082491575545e-05,2.1249348667057367e-05,2.2600592282080587e-07,2.283208139557556e-05,2.705531255360085e-07,1.278886007792924e-07,4.040381523777712e-06,6.344585488772188e-05,3.789856951888838e-07,3.9366140604214636e-07,3.250519827831785e-06,1.2263119722275592e-06,3.541310139070714e-07,9.013293232940528e-09,1.2970730020801708e-05,7.660392690493348e-08,1.121100386889272e-05,1.11857381890655e-06,4.345100898395797e-07,2.840299085609858e-06,5.232154368854306e-06,1.744134441455408e-06,0.0,4.476963960883729e-07,3.925817677374722e-07,6.79322372590496e-07,7.186302186145262e-08,3.325776696957342e-07,6.371096886873166e-07,2.587176004025497e-07,1.274170311862202e-05,2.3204214202258243e-05,9.074529321993036e-09,9.074529321993036e-09,7.32455281710391e-08,5.80691983548519e-07,1.1967187669915643e-06,2.9393295095283392e-05,1.1447666590730707e-07,5.822825641356929e-06,1.251079943430833e-06,2.745127299635873e-07,1.3450068868373586e-06,3.90158851506981e-05,2.5409583609532013e-08,2.293077952017677e-05,7.156882597173325e-06,9.645323498490448e-05,1.0768817285061192e-05,3.9520582510399374e-05,8.197891052118758e-07,2.452869251946064e-05,1.0963229462844468e-06,0.0,7.073853589348336e-06,2.253270840907378e-07,1.1501615139311369e-07,0.0,1.1561341576623796e-07,4.9728466057705486e-08,2.095858596704384e-05,1.577991672476561e-07,1.171225042168354e-07,3.5446057158695666e-08,4.368006039146436e-08,1.53927696641592e-05,3.537840521167913e-06,2.7487990958612222e-05,9.491895900518308e-07,1.0842636259922263e-07,4.6185058734997467e-07,1.5824684437308436e-06,2.8692036159382636e-05,5.773792561471115e-07,1.2472197126111106e-07,1.6244095555280803e-05,1.822164320515456e-06,1.311371326969271e-06,1.1393234503497867e-07,3.236215554025681e-08,0.0,3.2184051934207155e-08,1.1759124006540761e-07,1.662456638045659e-05,1.893904690941047e-05,9.370237692989433e-08,1.2545405829485889e-06,1.1285294255018878e-06,0.0,2.923981973194196e-07,5.048526723478515e-07
S02001849,3.028025736494108e-05,3.4727269525244545e-05,4.2039725619779874e-05,0.0003068191032659,0.0002321308544064,0.0004095343400211,0.0009078649941696,0.0021512390260489,0.0002824636952367,0.0001332955423056,0.0008669070833422,5.35766138722515e-05,3.703254849344413e-05,0.0001789379750934,0.0001315864582371,0.0001125183110471,0.0001713827436332,0.000722221464357,3.978345639311672e-06,0.0001585910092402,5.107522137670535e-05,1.4160230389670654e-06,4.139318982295111e-06,7.58420163134773e-07,2.824673691664033e-08,4.333330826513845e-05,6.812661828596085e-07,1.578459363275341e-05,2.4532486563977683e-06,3.335741043414152e-06,5.971592862411703e-06,0.0001247763789396,2.4791450859256864e-06,3.971928584526294e-06,1.850800653594014e-05,4.88875544323347e-07,6.919274671020985e-07,1.4072147427382752e-07,2.94763950160154e-07,6.51767594049694e-07,3.3470448538210815e-08,4.278170479985722e-07,3.317268381027264e-06,5.5380367829142e-08,2.1286806572514266e-06,3.896532234662798e-05,3.916401277070234e-05,1.8373794881203624e-07,3.038476179320624e-05,5.759662414600256e-07,9.769619042694667e-08,1.367780574586512e-08,8.595302313615924e-07,1.0898862987843107e-07,7.946354647162487e-08,1.3186598169284062e-05,5.282373327501625e-08,3.1558111391748234e-08,2.2202570822744e-08,8.719439180638573e-06,4.44183083386261e-06,1.380288747992825e-07,4.562781598245704e-07,7.163659768200291e-09,4.81777319105348e-07,5.532569505351947e-08,4.6868253474940485e-07,1.2473634861366368e-05,1.2811651191873909e-07,1.989552975522716e-07,7.039622236461792e-08,1.4244819326836938e-07,1.3561194942644634e-06,3.156434646036965e-05,6.055792727514417e-06,1.0299900935470005e-07,8.329933771720281e-07,0.0,5.747164618298528e-08,4.7466492309425206e-08,3.9066566508624205e-06,1.0668203525823595e-07,2.907645549011649e-06,8.334147843677244e-06,7.031370195790534e-07,2.886345864362148e-07,2.594502308718104e-07,6.003427679194295e-07,3.5944991194492035e-08,1.3226584175545024e-07,0.000173334797493,5.280127662521055e-05,0.0001814106624265,4.0237450919033965e-06,6.374368437441365e-06,5.790647750779761e-07,6.705752720388353e-07,3.8189612415892834e-07,2.459040960606403e-07,3.1072998924493046e-05,3.24918498778007e-07,1.704007779789231e-07,0.0,1.5017860771118486e-07,4.737711821374396e-05,2.499025366469921e-08,2.382364601062505e-07,3.096850908795326e-06,1.501064358908448e-05,5.5530516892940665e-08,1.983687583839273e-07,6.789465268635938e-07,3.350369113077413e-07,3.08057428227555e-07,8.06845111511479e-08,6.414474447282794e-09,2.6501588838683194e-06,1.887659499580549e-05,1.5104489734174549e-07,6.158493352979477e-06,4.178532214941548e-07,3.3618211875363023e-06,6.580033395753145e-08,3.813847499719284e-08,3.0984690165723386e-05,3.927220622924087e-08,0.0,7.863873086029007e-05,1.886808199266772e-05,1.874326214273715e-05,1.4771499795615928e-07,2.0735376709914642e-07,7.797902372200178e-08,1.5822164103141737e-07,2.4111815445380672e-08,2.995664752518608e-07
S02001850,2.055882367402449e-05,1.2589896593145225e-05,6.799103612570295e-06,0.0001413075323496,5.906092789936282e-05,9.42559803057084e-05,2.020785122046981e-05,0.0002355601625576,0.0002182586807487,0.0001210434154987,0.0006339065138168,5.019737391691789e-05,2.5173951852807705e-05,0.0001803362503224,0.0001141224582485,0.0001562030249397,0.000288814164318,4.099714921976112e-05,9.521136624878506e-05,8.175910792836139e-05,6.910170474110837e-05,8.663256139468815e-06,5.524088425417824e-07,1.9445687548221345e-07,4.705654264010938e-07,6.6840846787269065e-06,4.163142916862813e-05,4.308547465604769e-05,4.807804297940534e-05,2.78383763460447e-06,1.1990858771496911e-05,1.2047687914318317e-05,7.964316082413173e-06,2.5285152330090845e-06,5.659400298981469e-07,2.246520495788576e-08,7.660443037273771e-07,3.9600575872800886e-08,1.0965668539758872e-07,1.7992973957228257e-07,9.20450388032434e-08,1.47614585806206e-07,1.935302114121377e-07,4.292511150639369e-07,3.0265080916279385e-07,9.950614871117032e-06,2.196204765030576e-05,1.7542991699745624e-05,7.235474434888053e-05,1.00525543637622e-07,8.785028577919167e-06,4.7030013087530286e-08,4.6330464134593373e-07,0.0,8.380303707315781e-08,7.42522420484244e-06,6.98823495153648e-06,1.0850607670851665e-07,1.758976700523672e-08,2.1453738275531508e-05,0.0,0.0,6.252867693548606e-06,0.0,5.3215606263572346e-08,1.0953290228906163e-07,0.0,5.19408055594652e-08,1.7300729024683548e-05,8.863382713929514e-08,6.839767366616716e-08,0.0,4.511846980164757e-08,2.00690097930632e-07,1.8835909646597306e-08,1.595667712438422e-07,4.442392666286964e-06,2.6355833523498642e-08,6.356195227854014e-09,1.1366525409422377e-07,2.8703105213027945e-08,4.1230931853883354e-08,8.555103557102484e-08,2.2332387867796253e-07,5.317697449225359e-07,3.926066343354856e-05,5.295670764617191e-08,1.2557178806372568e-07,4.863206105833762e-07,2.389048413603819e-06,7.902216310482157e-06,2.521181017211865e-05,0.0002852275798029,3.819719304474623e-06,8.583730357530899e-06,8.409255028693324e-07,4.716663125898744e-07,3.2776007959949474e-08,2.870461492465108e-07,9.010286649239986e-07,4.5841096839610633e-07,0.0,0.0,0.0,1.538880455451339e-07,4.231646367965788e-07,1.0131858843527341e-07,5.8107728455649846e-08,8.130313882149417e-07,2.7409504753655336e-08,3.7932689151253513e-07,5.862636435436664e-06,3.4387728277857015e-05,8.224762449028259e-07,1.7493179732121913e-06,1.4558118675547745e-07,2.106677081086431e-06,1.792017656311202e-06,4.213664262837659e-07,2.6098891722208582e-06,5.846993379396233e-07,7.952407940745347e-06,1.7306835934475537e-06,1.1769552820458897e-07,2.1676278531705852e-08,2.6035575231302974e-07,2.1011853909600965e-07,1.1840935133743299e-07,3.883538443916705e-05,1.3160411898622257e-05,1.732841726051676e-07,3.033507426925846e-07,1.9980120697010854e-07,4.583255772103223e-07,1.980964727333629e-07,5.8822395426490564e-08
