input_start_date,issue_date,target_report_date,target_offset_days,iz_code,node_index,predicted_mu_z,predicted_variance_z,predicted_sigma_z,predicted_mu_original,predicted_mu_delta,y_anchor,predicted_variance_original,predicted_sigma_original,raw80_lower,raw80_upper,raw95_lower,raw95_upper,calibrated_lower,calibrated_upper,calibration_status,display_mean,display_lower,display_upper,display_interval_type,mean_clipped,lower_bound_clipped,uncertainty_flag,uncertainty_threshold,model_checkpoint,calibration_artefact,node_order_hash,observed_rate,residual,raw80_covered,raw95_covered,calibrated95_covered
2022-09-05,2022-09-11,2022-09-18,7,S02001852,10,0.1576947271823883,0.05722745507955551,0.23922260105609894,67.7221935821479,47.9710578918457,19.751135690302192,4006.7021484375,63.29851531982422,-13.398121969609917,148.8425091339057,-56.340619223027886,191.78500638732368,-22.786061422734917,158.2304485870307,available,67.7221935821479,0.0,158.2304485870307,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,98.75567845151096,31.033484869363065,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001853,11,0.049995362758636475,0.07613793015480042,0.2759310305118561,95.60618151246163,19.473711013793945,76.13247049866769,5330.69287109375,73.0115966796875,2.038051019297569,189.1743120056257,-47.49391614378837,238.70627916871163,-8.790455450428993,200.00281847535226,available,95.60618151246163,0.0,200.00281847535226,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,19.03311762466692,-76.57306388779472,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001854,12,-0.23790891468524933,0.1625422090291977,0.4031652510166168,92.4141705186197,-56.70602035522461,149.1201908738443,11380.1708984375,106.67788696289062,-44.299040540950614,229.12738157819,-116.67065308977874,301.49899412701814,-60.12068055559905,244.94902159283845,available,92.4141705186197,0.0,244.94902159283845,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,89.47211452430659,-2.942055994313108,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001855,13,-0.07262933254241943,0.10127228498458862,0.31823307275772095,68.32791833955098,-12.972894668579102,81.30081300813008,7090.4404296875,84.20475769042969,-39.58482427519512,176.24066095429708,-96.7103812209959,233.36621790009787,-52.0734183303709,188.72925500947287,available,68.32791833955098,0.0,188.72925500947287,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,81.30081300813008,12.972894668579102,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001856,14,0.007164202630519867,0.09184005856513977,0.303051233291626,73.27651813887867,8.140546798706055,65.13597134017262,6430.05615234375,80.18762969970703,-29.48806926346508,176.0411055412224,-83.88835307694164,230.44138935469897,-41.380868640906485,187.9339049186638,available,73.27651813887867,0.0,187.9339049186638,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,16.283992835043154,-56.99252530383552,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001857,15,0.15386347472667694,0.07421691715717316,0.27242782711982727,75.31805463196943,46.957305908203125,28.36074872376631,5196.19580078125,72.08464813232422,-17.06214098570635,167.6982502496452,-65.96527056334307,216.60137982728193,-27.75317339537432,178.38928265931318,available,75.31805463196943,0.0,178.38928265931318,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,85.08224617129892,9.764191539329488,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001858,16,-0.32330694794654846,0.12202999740839005,0.3493279218673706,77.77592888305352,-79.30241394042969,157.0783428234832,8543.763671875,92.43247985839844,-40.68106421997382,196.23292198608087,-103.3884082751496,258.9402660412567,-54.38993415405585,209.9417919201629,available,77.77592888305352,0.0,209.9417919201629,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,78.5391714117416,0.7632425286880817,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001859,17,-0.32401108741760254,0.12855073809623718,0.35853973031044006,85.61859600295978,-79.48872375488281,165.1073197578426,9000.3037109375,94.86993408203125,-35.96212299118085,207.1993149971004,-100.32306964645429,271.5602616523738,-50.0324965263371,221.26968853225665,available,85.61859600295978,0.0,221.26968853225665,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,27.5178866263071,-58.100709376652674,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001860,18,0.10326932370662689,0.07930654287338257,0.28161418437957764,63.358550924256264,33.57004928588867,29.78850163836759,5552.5390625,74.51536560058594,-32.136734109923424,158.85383595843595,-82.68888865093905,209.40599049945158,-43.18827066998202,169.90537251849454,available,63.358550924256264,0.0,169.90537251849454,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,29.78850163836759,-33.57004928588867,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001861,19,0.14110976457595825,0.06463553011417389,0.254235178232193,66.19686239372815,43.58266067504883,22.61420171867933,4525.3681640625,67.2708511352539,-20.014204805978878,152.4079295934352,-65.6515873133031,198.04531210075942,-29.991293734201534,162.38501852165786,available,66.19686239372815,0.0,162.38501852165786,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,90.45680687471732,24.259944480989162,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001862,20,0.1158553808927536,0.055144745856523514,0.23482918739318848,63.71717056597676,36.90032958984375,26.81684097613301,3860.884033203125,62.13601303100586,-15.913337856874804,143.3476789888283,-58.06717696820293,185.50151810015643,-25.128868252382617,152.56320938433612,available,63.71717056597676,0.0,152.56320938433612,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,80.45052292839902,16.733352362422266,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001863,21,0.12276393175125122,0.0418524332344532,0.20457866787910461,60.31262297355509,38.728336334228516,21.58428663932657,2930.240966796875,54.13169860839844,-9.059943249589445,129.6851891966996,-45.78356080330038,166.40880675041055,-17.088332226640226,137.7135781737504,available,60.31262297355509,0.0,137.7135781737504,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,107.92143319663286,47.608810223077775,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001864,22,-0.0748516321182251,0.07973825931549072,0.2823796272277832,63.14090476762985,-13.560916900634766,76.70182166826461,5582.76513671875,74.71790313720703,-32.613939897897495,158.8957494331572,-83.3034922050264,209.5853017402861,-43.69552101362015,169.97733054887985,available,63.14090476762985,0.0,169.97733054887985,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,95.87727708533076,32.73637231770091,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001865,23,0.1475098729133606,0.057262077927589417,0.23929496109485626,62.664414790045214,45.2761344909668,17.38828029907842,4009.1259765625,63.31766128540039,-18.4804368945251,143.80926647461553,-61.435927006829786,186.7647565869202,-27.871214482415724,153.20004406250615,available,62.664414790045214,0.0,153.20004406250615,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,17.38828029907842,-45.2761344909668,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001866,24,0.010325707495212555,0.09456968307495117,0.30752184987068176,74.29387057395951,8.977084159851074,65.31678641410844,6621.1669921875,81.37055206298828,-29.986692780532678,178.5744339284517,-85.1894820871733,233.77722323509232,-42.05493771461471,190.64267886253373,available,74.29387057395951,0.0,190.64267886253373,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,21.77226213803614,-52.52160843592337,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001867,25,0.18988963961601257,0.08862649649381638,0.29770201444625854,76.03638125397993,56.48986053466797,19.546520719311964,6205.06298828125,78.772216796875,-24.91427945158648,176.98704195954633,-78.35433529875445,230.4270978067143,-36.597163667895074,188.66992617585493,available,76.03638125397993,0.0,188.66992617585493,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,97.7326035965598,21.696222342579873,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001868,26,-0.275198370218277,0.16034574806690216,0.40043196082115173,36.78633529702513,-66.57283782958984,103.35917312661498,11226.388671875,105.95465087890625,-99.00001113852174,172.572681732572,-170.8809773250452,244.45364791909543,-114.7143818660608,188.28705246011106,available,36.78633529702513,0.0,188.28705246011106,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,103.35917312661498,66.57283782958984,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001869,27,-0.06651575863361359,0.05528362840414047,0.23512470722198486,57.550879364276526,-11.355236053466797,68.90611541774332,3870.607666015625,62.21420669555664,-22.179833526348474,137.2815922549015,-64.38672744724691,179.48848617579995,-31.406960601543787,146.50871933009682,available,57.550879364276526,0.0,146.50871933009682,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,51.67958656330749,-5.871292800969037,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001870,28,0.06965140998363495,0.038913026452064514,0.19726385176181793,49.83828011000642,24.67471694946289,25.16356316054353,2724.4423828125,52.196189880371094,-17.05383262192717,116.73039284194002,-52.464377971048265,152.1409381910611,-24.79516562973967,124.47172584975252,available,49.83828011000642,0.0,124.47172584975252,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,25.16356316054353,-24.674716949462894,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001871,29,0.11340563744306564,0.05890727788209915,0.242708221077919,64.45291440848638,36.25212478637695,28.200789622109426,4124.3125,64.22080993652344,-17.849369832236277,146.75519864920904,-61.41756136055659,190.32339017752935,-27.37409669991206,156.27992551688482,available,64.45291440848638,0.0,156.27992551688482,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,84.60236886632825,20.14945445784187,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001872,30,-0.1580112725496292,0.09120643138885498,0.30200403928756714,51.69500194502959,-35.565032958984375,87.26003490401396,6385.693359375,79.91053771972656,-50.71447528885713,154.1044791789163,-104.92677845047822,208.3167823405374,-62.566182747353224,165.9561866374124,available,51.69500194502959,0.0,165.9561866374124,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,21.81500872600349,-29.879993219026098,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001873,31,-0.16501660645008087,0.06988751888275146,0.26436248421669006,51.827224612289214,-37.41864776611328,89.2458723784025,4893.0791015625,69.95054626464844,-37.81800854200766,141.4724577665861,-85.27333080763266,188.9277800322111,-48.19252789015219,151.84697711473063,available,51.827224612289214,0.0,151.84697711473063,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,66.93440428380187,15.107179671512654,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001874,32,0.12551863491535187,0.027609115466475487,0.16615991294384003,63.35780704272181,39.45723342895508,23.90057361376673,1933.0145263671875,43.966060638427734,7.013030889157356,119.70258319628627,-22.814090845461784,149.5297049309054,0.4923285270968094,126.22328555834682,available,63.35780704272181,0.4923285270968094,126.22328555834682,calibrated_95,False,False,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,23.90057361376673,-39.45723342895508,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001875,33,0.11898766458034515,0.0443500354886055,0.21059447526931763,69.84217149934175,37.72913360595703,32.113037893384714,3105.107177734375,55.72348403930664,-1.5703498629629422,141.25469286164645,-39.3738548068106,179.0581978054941,-9.834822824388723,149.51916582307223,available,69.84217149934175,0.0,149.51916582307223,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,96.33911368015414,26.496942180812397,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001876,34,0.141677588224411,0.030499884858727455,0.1746421605348587,62.926764307003786,43.732906341552734,19.193857965451052,2135.40771484375,46.210472106933594,3.7056606387908957,122.14786797521668,-27.644097509402464,153.49762612341004,-3.14791983606262,129.0014484500702,available,62.926764307003786,0.0,129.0014484500702,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,57.58157389635317,-5.345190410650616,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001877,35,0.05062857270240784,0.06259556859731674,0.2501910626888275,48.28634560726256,19.641258239746094,28.64508736751647,4382.54296875,66.20077514648438,-36.55336081363588,133.12605202816098,-81.46479880191713,178.03749001644223,-46.371750706214,142.9444419207391,available,48.28634560726256,0.0,142.9444419207391,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,28.64508736751647,-19.64125823974609,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001878,36,0.020178303122520447,0.06994317471981049,0.264467716217041,76.98631295477978,11.584089279174805,65.40222367560497,4896.9755859375,69.9783935546875,-12.694610507134286,166.66723641669384,-60.16882315361866,214.14144906317821,-23.073257357720223,177.04588326727978,available,76.98631295477978,0.0,177.04588326727978,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,65.40222367560497,-11.584089279174805,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001879,37,0.2388521283864975,0.07630279660224915,0.2762296199798584,104.36158228186922,69.44538116455078,34.91620111731844,5342.23583984375,73.09060668945312,10.692202093880937,198.0309624698575,-38.893376824576094,247.61654138831454,-0.14803075524015696,208.8711953189786,available,104.36158228186922,0.0,208.8711953189786,calibrated_95,False,True,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,34.91620111731844,-69.44538116455078,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001880,38,0.21828967332839966,0.10006386786699295,0.3163287341594696,144.4119369703143,64.0045394897461,80.4073974805682,7005.8349609375,83.70086669921875,37.144953938087724,251.67892000254085,-19.63875272695134,308.4626266675799,24.731097431740068,264.0927765088885,available,144.4119369703143,24.731097431740068,264.0927765088885,calibrated_95,False,False,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,80.4073974805682,-64.00453948974608,True,True,True
2022-09-05,2022-09-11,2022-09-18,7,S02001881,39,-0.03893880546092987,0.11926282197237015,0.3453444838523865,135.7459239301649,-4.058350086212158,139.80427401637706,8350.0234375,91.37845611572266,18.639715128895375,252.85213273143444,-43.35255629444447,314.8444041547743,5.087171488758656,266.40467637157116,available,135.7459239301649,5.087171488758656,266.40467637157116,calibrated_95,False,False,normal,149.2183380126953,4a1e18442400d472e5eb0066072e578cba3abbc7b3125c24d66dfec69d19a4b2,data/results/regions/S12000049/model/geo_transport_mobility/calibration.json,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,19.972039145196725,-115.77388478496817,True,True,True
