issue_date,target_report_date,update_id,checkpoint_id,iz_code,node_index,observed_rate,anchor_rate_y_t,predicted_delta,predicted_rate,predicted_sigma,calibrated80_lower,calibrated80_upper,calibrated95_lower,calibrated95_upper,uncertainty_flag,persistence_prediction,model_error,model_absolute_error,persistence_absolute_error,alpha_geo,alpha_transport,alpha_mobility,node_order_hash,forecast_status,observed_target_available
2023-02-18,2023-02-25,U10,U10,S02001630,54,21.70609941393532,21.70609941393532,14.196905136108398,35.90300455004372,46.76728439331055,13.638075128593655,58.16793397149378,-2.5083852420237207,74.31439434211116,normal,21.70609941393532,14.196905136108398,14.196905136108398,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001631,55,19.26040061633282,19.26040061633282,8.395936012268066,27.656336628600886,43.52330017089844,6.935800487480659,48.37687276972112,-8.090670485215266,63.40334374241704,normal,19.26040061633282,8.395936012268066,8.395936012268066,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001632,56,22.46686137946529,22.46686137946529,10.604170799255373,33.07103217872066,41.73930358886719,13.199819629985782,52.94224472745553,-1.210724408171167,67.35278876561247,normal,22.46686137946529,10.604170799255368,10.604170799255368,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001633,57,24.35460301997077,24.35460301997077,5.290531635284424,29.645134655255195,43.17544937133789,9.090203030238076,50.20006628027231,-5.81617204159782,65.1064413521082,normal,24.35460301997077,5.290531635284424,5.290531635284424,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001634,58,39.8247710075667,39.8247710075667,1.6397454738616943,41.4645164814284,47.74200439453125,18.735543181562363,64.19348978129443,2.25255957517615,80.67647338768064,normal,39.8247710075667,1.6397454738616943,1.6397454738616943,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001635,59,28.546959748786755,114.18783899514702,-55.31868743896485,58.869151556182175,55.31119537353516,32.53664418092082,85.20165893144353,13.44038841718004,104.29791469518432,normal,114.18783899514702,30.32219180739542,30.32219180739542,85.64087924636027,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001636,60,105.82010582010582,35.27336860670194,2.2337911128997803,37.50715971960173,47.43014526367188,14.926656052473485,60.087663386729965,-1.4486578193331354,76.46297725853658,normal,35.27336860670194,-68.31294610050409,68.31294610050409,70.54673721340387,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001637,61,28.20874471086037,28.20874471086037,18.60654258728028,46.815287298140646,48.53404235839844,23.709241230561496,69.92133336571979,6.952805578337973,86.67776901794332,normal,28.20874471086037,18.60654258728028,18.60654258728028,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001638,62,23.06273062730628,23.06273062730628,18.060556411743164,41.12328703904944,47.46554946899414,18.52592816762725,63.720645910471646,2.138390951968084,80.1081831261308,normal,23.06273062730628,18.06055641174316,18.06055641174316,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001639,63,21.877050973528767,21.877050973528767,15.40251636505127,37.27956733858004,45.714168548583984,15.516004422789251,59.04313025437082,-0.2668664541653527,74.82600113132543,normal,21.877050973528767,15.40251636505127,15.40251636505127,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
