issue_date,target_report_date,update_id,checkpoint_id,iz_code,node_index,observed_rate,anchor_rate_y_t,predicted_delta,predicted_rate,predicted_sigma,calibrated80_lower,calibrated80_upper,calibrated95_lower,calibrated95_upper,uncertainty_flag,persistence_prediction,model_error,model_absolute_error,persistence_absolute_error,alpha_geo,alpha_transport,alpha_mobility,node_order_hash,forecast_status,observed_target_available
2023-02-17,2023-02-24,U10,U10,S02001576,0,50.61582588155897,16.871941960519653,24.64734649658203,41.51928845710168,54.29536819458008,15.670395230859857,67.36818168334351,-3.0751449952744565,86.11372190947782,normal,16.871941960519653,-9.096537424457289,9.096537424457289,33.74388392103931,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001577,1,16.07200257152041,16.07200257152041,7.995618343353271,24.06762091487368,45.83714294433594,2.2455124521780085,45.88972937756935,-13.579815480672996,61.71505731042036,normal,16.07200257152041,7.995618343353268,7.995618343353268,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001578,2,28.538812785388128,28.538812785388128,15.528440475463867,44.067253260852,55.31736755371094,17.731807439243518,70.40269908246049,-1.3665792770189071,89.5010857987229,normal,28.538812785388128,15.52844047546387,15.52844047546387,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001579,3,23.16423442205235,23.16423442205235,14.67876148223877,37.84299590429112,49.85402297973633,14.108534572643867,61.57745723593836,-3.1036259536855297,78.78961776226777,normal,23.16423442205235,14.678761482238771,14.678761482238771,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001580,4,63.05170239596469,21.017234131988232,7.163665771484375,28.180899903472607,48.27544021606445,5.197968926324613,51.1638308806206,-11.46918402973386,67.83098383667908,normal,21.017234131988232,-34.87080249249208,34.87080249249208,42.03446826397646,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001581,5,22.09456473707468,22.09456473707468,9.463786125183104,31.558350862257782,48.71806335449219,8.364696233624827,54.752005490890745,-8.455272885622374,71.57197461013794,normal,22.09456473707468,9.463786125183102,9.463786125183102,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001582,6,28.04262478968032,28.04262478968032,24.425291061401367,52.467915851081685,58.30374526977539,24.71071783803151,80.22511386413186,4.581280675508268,100.3545510266551,high,28.04262478968032,24.425291061401364,24.425291061401364,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001583,7,21.45002145002145,21.45002145002145,25.53034782409668,46.98036927411813,53.97648620605469,21.28328911678533,72.67744943145094,2.647843275164078,91.3128952730722,normal,21.45002145002145,25.530347824096683,25.530347824096683,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001584,8,26.1780104712042,26.1780104712042,18.920228958129883,45.09823942933408,56.60032653808594,18.152003573446628,72.04447528522152,-1.3893262528780426,91.5858051115462,high,26.1780104712042,18.92022895812988,18.92022895812988,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-17,2023-02-24,U10,U10,S02001585,9,31.83699458771092,31.83699458771092,14.51124382019043,46.34823840790135,52.446533203125,21.37953698947257,71.31693982633013,3.272309235584558,89.42416758021814,normal,31.83699458771092,14.51124382019043,14.51124382019043,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
