period_name,period_start,period_end,model_MAE,persistence_MAE,MAE_skill,model_RMSE,persistence_RMSE,MSE_skill,model_R2,persistence_R2,model_bias,n_unique_target_dates,n_valid_cells
declining_or_wave_period,2022-06-03,2022-09-19,67.90341571808075,75.9001070390425,0.10535810334033258,88.29222923452367,104.66258624129802,0.28835723202583974,0.48495141834261246,0.2762540352604428,27.558662945434357,109,14824
late_stable_period,2022-09-20,2023-02-25,28.842257230015733,28.821381881805287,-0.0007243007395014711,37.5939251034604,47.58878336691563,0.37594029739833645,-0.0296627124534401,-0.6499426387585105,3.773513905676664,159,21624
overall_test_period,2022-06-03,2023-02-25,44.72907168971381,47.96907233754728,0.06754353357167997,63.31709595461751,76.15038353537594,0.30865028950228934,0.597643034282979,0.41801238995622136,13.447324522593037,268,36448
