site_id,site_name,site_type,easting,northing,iz_code,iz_easting,iz_northing,suitability,coord_source,PracticeCode,GPPracticeName,PracticeListSize,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Postcode,TelephoneNumber,PracticeType,Dispensing,HB,HSCP,DataZone_x,GPCluster,DataZone_y,IntZone,pc_easting,pc_northing,DispCode,DispLocationName,DispLocationAddress1,DispLocationAddress2,DispLocationAddress3,DispLocationAddress4,DispLocationPostcode,DispLocationTelNo,hb2019,hscp2019,datazone2011,datazone2001,DataZone,capacity,parking,fee,access,operator,surface,park_and_ride
GP_52241,Dr Mair & Partners,gp,253832.0,663913.0,S02001857,254309.0,664221.0,confirmed,Postcode_centroid,52241.0,Dr Mair & Partners,7425.0,Dr Mair & Partners,1600-1604 Paisley Road West,Ibrox,Glasgow,G52 3QN,0141 882  4567,17J,N,S08000031,S37000034,S01009851,S - Yellow,S01009851,S02001857,253832.0,663913.0,,,,,,,,,,,,,,,,,,,,
GP_52260,Dr Alam's Surgery,gp,257416.0,664532.0,S02001861,257070.0,664692.0,confirmed,Postcode_centroid,52260.0,Dr Alam's Surgery,1610.0,Dr Alam's Surgery,"""Mull"", Kinning Park Medical Centre",36 Admiral Street,Glasgow,G41 1HU,0141 429  0943,17J,N,S08000031,S37000034,S01009867,S - Red,S01009867,S02001861,257416.0,664532.0,,,,,,,,,,,,,,,,,,,,
GP_52293,The Peat Road Medical Practice,gp,253097.0,661324.0,S02001845,252858.0,660531.0,confirmed,Postcode_centroid,52293.0,The Peat Road Medical Practice,5393.0,The Peat Road Medical Practice,Pollok Health Centre,21 Cowglen Road,Glasgow,G53 6EQ,0141 531  6860,17J,N,S08000031,S37000034,S01009775,S  - Pink,S01009775,S02001845,253097.0,661324.0,,,,,,,,,,,,,,,,,,,,
GP_52330,Yellow Practice,gp,254488.0,665467.0,S02001855,253938.0,665268.0,confirmed,Postcode_centroid,52330.0,Yellow Practice,4075.0,Yellow Practice,Govan Health Centre,5 Drumoyne Road,Glasgow,G51 4BJ,0141 531  8490,17J,N,S08000031,S37000034,S01009840,S - Yellow,S01009840,S02001855,254488.0,665467.0,,,,,,,,,,,,,,,,,,,,
GP_52344,Crookston Medical Practice,gp,252108.74,662191.05,S02001848,252239.0,661881.0,confirmed,OSM_exact_building,52344.0,Crookston Medical Practice,6775.0,Crookston Medical Practice,230 Dalmellington Road,Crookston,Glasgow,G53 7FY,0141 883  8887,17J,N,S08000031,S37000034,S01009794,S  - Pink,S01009794,S02001848,252298.0,662096.0,,,,,,,,,,,,,,,,,,,,
GP_52359,Craigton Medical Practice,gp,254488.0,665467.0,S02001855,253938.0,665268.0,confirmed,Postcode_centroid,52359.0,Craigton Medical Practice,8951.0,Craigton Medical Practice,Govan Health Centre,5 Drumoyne Road,Glasgow,G51 4BJ,0141 882  2222,17J,N,S08000031,S37000034,S01009840,S - Yellow,S01009840,S02001855,254488.0,665467.0,,,,,,,,,,,,,,,,,,,,
GP_52400,Drs Ghaus & Khouly,gp,253097.0,661324.0,S02001845,252858.0,660531.0,confirmed,Postcode_centroid,52400.0,Drs Ghaus & Khouly,5939.0,Drs Ghaus & Khouly,Pollok Health Centre,21 Cowglen Road,Glasgow,G53 6EQ,0141 531  6870,17J,N,S08000031,S37000034,S01009775,S  - Pink,S01009775,S02001845,253097.0,661324.0,,,,,,,,,,,,,,,,,,,,
GP_52414,Drs Datta & Partners,gp,253442.0,663841.0,S02001850,253570.0,663542.0,confirmed,Postcode_centroid,52414.0,Drs Datta & Partners,4997.0,Drs Datta & Partners,Cardonald Medical Centre,1831 Paisley Road West,Glasgow,G52 3SS,0141 892  2548,17J,N,S08000031,S37000034,S01009806,S - Yellow,S01009806,S02001850,253442.0,663841.0,,,,,,,,,,,,,,,,,,,,
GP_52429,Pollokshaws Medical Centre,gp,256243.0,661638.0,S02001873,256618.0,661516.0,confirmed,Postcode_centroid,52429.0,Pollokshaws Medical Centre,9334.0,Pollokshaws Medical Centre,26 Wellgreen,Glasgow,,G43 1RR,0141 620 4300,17J,N,S08000031,S37000034,S01009935,S - Grey,S01009935,S02001873,256243.0,661638.0,,,,,,,,,,,,,,,,,,,,
PH_1030,A G BANNERMAN LTD,pharmacy,259107.0,667872.0,S02001924,259797.0,667399.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001924,259107.0,667872.0,1030.0,A G BANNERMAN LTD,220/222 SARACEN STREET,GLASGOW,,,G22 5ER,0141 336 8114,S08000031,S37000034,S01010224,S01003567,S01010224,,,,,,,
PH_1036,ASDA STORES LIMITED,pharmacy,263356.92,668621.63,S02001918,263549.0,668792.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001918,263510.0,668509.0,1036.0,ASDA STORES LIMITED,PHARMACY DEPARTMENT,MONUMENT DRIVE,GLASGOW,,G33 1AD,0141 557 6210,S08000031,S37000034,S01010188,S01003613,S01010188,,,,,,,
PH_1039,LLOYDS PHARMACY LTD,pharmacy,260671.0,663998.0,S02001892,260657.0,663965.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001892,260671.0,663998.0,1039.0,LLOYDS PHARMACY LTD,26 BRIDGETON CROSS,GLASGOW,,,G40 1BW,0141554 2643,S08000031,S37000034,S01010043,S01003270,S01010043,,,,,,,
PH_1041,LLOYDS PHARMACY LTD,pharmacy,259404.0,659747.0,S02001879,259136.0,659979.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001879,259404.0,659747.0,1041.0,LLOYDS PHARMACY LTD,426 CARMUNNOCK ROAD,GLASGOW,,,G44 5EH,0141637 0377,S08000031,S37000034,S01009968,S01003067,S01009968,,,,,,,
PH_1044,LLOYDS PHARMACY LTD,pharmacy,267316.0,665956.0,S02001907,266950.0,665434.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001907,267316.0,665956.0,1044.0,LLOYDS PHARMACY LTD,UNIT 38 SHANDWICK SQUARE,EASTERHOUSE,GLASGOW,,G34 9DT,0141773 0600,S08000031,S37000034,S01010122,S01003420,S01010122,,,,,,,
PH_1050,BOOTS UK LIMITED,pharmacy,256628.41,667131.63,S02001957,256376.0,667537.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001957,256624.0,667131.0,1050.0,BOOTS UK LIMITED,277 BYRES ROAD,GLASGOW,,,G12 8TL,0141 339 1954,S08000031,S37000034,S01010407,S01003514,S01010407,,,,,,,
PH_1056,BOOTS UK LIMITED,pharmacy,255669.6,666605.38,S02001955,255271.0,666804.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001955,255647.0,666602.0,1056.0,BOOTS UK LIMITED,368 DUMBARTON ROAD,GLASGOW,,,G11 6RZ,0141 339 4565,S08000031,S37000034,S01010396,S01003481,S01010396,,,,,,,
PH_1057,BOOTS UK LIMITED,pharmacy,259200.0,665700.0,S02001933,258607.0,666169.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001933,259200.0,665700.0,1057.0,BOOTS UK LIMITED,"UNIT 3, LEVEL 3",BUCHANAN GALLERIES,BUCHANAN STREET,GLASGOW,G1  2GF,0141 333 9306,S08000031,S37000034,S01010270,S01003439,S01010270,,,,,,,
PH_1059,A G BANNERMAN LTD,pharmacy,259064.0,667780.0,S02001940,258435.0,667834.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001940,259064.0,667780.0,1059.0,A G BANNERMAN LTD,171-173 SARACEN STREET,GLASGOW,,,G22 5JL,0141 336 8075,S08000031,S37000034,S01010311,S01003564,S01010311,,,,,,,
PH_1064,BOOTS UK LIMITED,pharmacy,257045.99,661840.23,S02001870,257163.0,662184.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001870,257032.0,661823.0,1064.0,BOOTS UK LIMITED,UNIT A SHAWLANDS ARCADE,92 KILMARNOCK ROAD,GLASGOW,,G41 3NN,0141 632 0924,S08000031,S37000034,S01009919,S01003157,S01009919,,,,,,,
PH_1066,BOOTS UK LIMITED,pharmacy,252670.0,663893.0,S02001852,252456.0,663761.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001852,252670.0,663893.0,1066.0,BOOTS UK LIMITED,2119 PAISLEY ROAD WEST,GLASGOW,,,G52 3JL,0141 882 1063,S08000031,S37000034,S01009819,S01003282,S01009819,,,,,,,
PH_1068,BOOTS UK LIMITED,pharmacy,258692.43,665854.6,S02001933,258607.0,666169.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001933,258589.0,665897.0,1068.0,BOOTS UK LIMITED,200 SAUCHIEHALL STREET,GLASGOW,,,G2  3EN,0141 332 8405,S08000031,S37000034,S01010271,S01003410,S01010271,,,,,,,
PH_1076,BOOTS UK LIMITED,pharmacy,258238.02,662652.45,S02001868,257906.0,662506.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001868,258265.0,662628.0,1076.0,BOOTS UK LIMITED,415-417 VICTORIA ROAD,GLASGOW,,,G42 8RW,0141 423 1065,S08000031,S37000034,S01009906,S01003183,S01009906,,,,,,,
PH_1078,MR G & MRS E BOYLE,pharmacy,260677.0,666379.0,S02001926,260852.0,666115.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001926,260677.0,666379.0,1078.0,MR G & MRS E BOYLE,119 ROYSTON ROAD,GLASGOW,,,G21 2QN,0141 552 4116,S08000031,S37000034,S01010230,S01003457,S01010230,,,,,,,
PH_1095,CAROL ANN BURNS,pharmacy,262017.57,663647.02,S02001894,262364.0,663850.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001894,262011.0,663639.0,1095.0,CAROL ANN BURNS,DALMARNOCK COMMUNITY HUB,303 SPRINGFIELD ROAD UNIT 3,DALMARNOCK,GLASGOW,G40 3LJ,0141 554 6116,S08000031,S37000034,S01010050,S01003253,S01010050,,,,,,,
PH_1133,J & J G DICKSON  & SON LTD,pharmacy,260699.87,663895.1,S02001892,260657.0,663965.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001892,260708.0,663902.0,1133.0,J & J G DICKSON  & SON LTD,21 MAIN STREET,GLASGOW,,,G40 1QA,0141 531 6689,S08000031,S37000034,S01010043,S01003270,S01010043,,,,,,,
PH_1134,J & J G DICKSON & SON LTD,pharmacy,263990.63,663297.64,S02001896,263753.0,663145.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001896,263995.0,663293.0,1134.0,J & J G DICKSON & SON LTD,1024 TOLLCROSS ROAD,GLASGOW,,,G32 8UW,0141 778 3310,S08000031,S37000034,S01010063,S01003223,S01010063,,,,,,,
PH_1143,CENTRAL PHARMACIES (UK) LTD,pharmacy,256892.0,661567.0,S02001870,257163.0,662184.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001870,256892.0,661567.0,1143.0,CENTRAL PHARMACIES (UK) LTD,224 KILMARNOCK ROAD,SHAWLANDS,GLASGOW,,G43 1TY,0141 632 3356,S08000031,S37000034,S01009922,S01003139,S01009922,,,,,,,
PH_1204,A & A GILBRIDE,pharmacy,264933.03,661760.55,S02001897,264613.0,662967.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001897,264948.0,661735.0,1204.0,A & A GILBRIDE,170 CARMYLE AVENUE,CARMYLE,GLASGOW,,G32 8EE,0141641 3880,S08000031,S37000034,S01010071,S01003151,S01010071,,,,,,,
PH_1205,J GILBRIDE,pharmacy,255165.0,665687.64,S02001856,254808.0,665509.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001856,255183.0,665707.0,1205.0,J GILBRIDE,92 LANGLANDS ROAD,GLASGOW,,,G51 3BQ,0141 445 2087,S08000031,S37000034,S01009844,S01003367,S01009844,,,,,,,
PH_1208,P J & K GILBRIDE,pharmacy,252407.79,663915.73,S02001852,252456.0,663761.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001852,252455.0,663926.0,1208.0,P J & K GILBRIDE,2232 PAISLEY ROAD WEST,GLASGOW,,,G52 3SJ,0141882 2046,S08000031,S37000034,S01009820,S01003243,S01009820,,,,,,,
PH_1214,GOVANHILL PHARMACY LTD,pharmacy,258673.53,662739.73,S02001865,258583.0,662726.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001865,258676.0,662755.0,1214.0,GOVANHILL PHARMACY LTD,GOVANHILL HEALTH CENTRE,233 CALDER STREET,GLASGOW,,G42 7DR,0141 423 5530,S08000031,S37000034,S01009890,S01003191,S01009890,,,,,,,
PH_1230,J A HOGARTH (CHEMIST) LTD,pharmacy,254849.34,667370.72,S02001959,254765.0,667238.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001959,254851.0,667378.0,1230.0,J A HOGARTH (CHEMIST) LTD,308 CROW ROAD,GLASGOW,,,G11 7HS,0141 339 0304,S08000031,S37000034,S01010418,S01003524,S01010418,,,,,,,
PH_1258,LIGHTBURN PHARMACY LTD,pharmacy,264459.0,665320.0,S02001914,264269.0,665508.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001914,264459.0,665320.0,1258.0,LIGHTBURN PHARMACY LTD,971 CARNTYNE ROAD,GLASGOW,,,G32 6LY,0141774 2900,S08000031,S37000034,S01010158,S01003383,S01010158,,,,,,,
PH_1299,BOOTS UK LTD,pharmacy,262713.11,664202.5,S02001894,262364.0,663850.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001894,262692.0,664197.0,1299.0,BOOTS UK LTD,90 WESTMUIR STREET,GLASGOW,,,G31 5BJ,0141 556 6976,S08000031,S37000034,S01010052,S01003314,S01010052,,,,,,,
PH_1308,MARYHILL DISPENSARY LTD,pharmacy,256708.0,668685.0,S02001949,256834.0,668381.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001949,256708.0,668685.0,1308.0,MARYHILL DISPENSARY LTD,MARYHILL HEALTH & SOCIAL CARE CENTRE,51 GAIRBRAID AVENUE,MARYHILL,GLASGOW,G20 8FB,0141 451 2623,S08000031,S37000034,S01010360,S01003625,S01010360,,,,,,,
PH_1311,MR SANAT MEHTA,pharmacy,257416.0,664532.0,S02001861,257070.0,664692.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001861,257416.0,664532.0,1311.0,MR SANAT MEHTA,34 ADMIRAL STREET,GLASGOW,,,G41 1HU,0141429 1884,S08000031,S37000034,S01009867,S01003286,S01009867,,,,,,,
PH_1315,BOOTS UK LTD,pharmacy,254715.57,667191.46,S02001959,254765.0,667238.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001959,254706.0,667218.0,1315.0,BOOTS UK LTD,26 NORBY ROAD,GLASGOW,,,G11 7BN,0141 334 2524,S08000031,S37000034,S01010418,S01003524,S01010418,,,,,,,
PH_1341,BOOTS UK LTD,pharmacy,256954.3,667254.69,S02001941,257256.0,668176.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001941,257209.0,667621.0,1341.0,BOOTS UK LTD,80 QUEEN MARGARET DRIVE,GLASGOW,,,G20 8NZ,0141 946 3333,S08000031,S37000034,S01010317,S01003566,S01010317,,,,,,,
PH_1344,BOOTS UK LTD,pharmacy,254746.0,668753.0,S02001970,255162.0,668855.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001970,254746.0,668753.0,1344.0,BOOTS UK LTD,1630 GREAT WESTERN ROAD,GLASGOW,,,G13 1HH,0141 954 4477,S08000031,S37000034,S01010469,S01003635,S01010469,,,,,,,
PH_1358,BESTWAY NATIONAL CHEMISTS LTD,pharmacy,266507.0,663954.0,S02001902,267219.0,664080.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001902,266507.0,663954.0,1358.0,BESTWAY NATIONAL CHEMISTS LTD,171-177 BAILLIESTON ROAD,GLASGOW,,,G32 0TN,0141 771 7994,S08000031,S37000034,S01010097,S01003292,S01010097,,,,,,,
PH_1363,BESTWAY NATIONAL CHEMISTS LTD,pharmacy,264509.0,664174.0,S02001910,264808.0,664082.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001910,264509.0,664174.0,1363.0,BESTWAY NATIONAL CHEMISTS LTD,1157 - 1159 SHETTLESTON ROAD,SHETTLESTON,GLASGOW,,G32 7NB,0141778 5505,S08000031,S37000034,S01010141,S01003293,S01010141,,,,,,,
PH_1370,M & D GREEN DISPENSING CHEMIST LTD,pharmacy,254805.0,665307.0,S02001856,254808.0,665509.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001856,254805.0,665307.0,1370.0,M & D GREEN DISPENSING CHEMIST LTD,4 CRAIGTON ROAD,GLASGOW,,,G51 3TB,0141 445 1352,S08000031,S37000034,S01009842,S01003364,S01009842,,,,,,,
PH_1371,PARKHEAD HEALTH CENTRE PHARMACY LTD,pharmacy,262775.0,664330.0,S02001894,262364.0,663850.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001894,262775.0,664330.0,1371.0,PARKHEAD HEALTH CENTRE PHARMACY LTD,PARKHEAD HEALTH CENTRE,101 SALAMANCA STREET,GLASGOW,,G31 5ES,0141 554 0554,S08000031,S37000034,S01010052,S01003314,S01010052,,,,,,,
PH_1375,M & D GREEN DISPENSING CHEMIST LTD,pharmacy,259526.86,668935.35,S02001942,259347.0,668617.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001942,259534.0,668943.0,1375.0,M & D GREEN DISPENSING CHEMIST LTD,9 WESTRAY CIRCUS,GLASGOW,,,G22 7BE,0141 336 8914,S08000031,S37000034,S01010324,S01003629,S01010324,,,,,,,
PH_1376,LLOYDS PHARMACY LTD,pharmacy,254393.0,665366.0,S02001855,253938.0,665268.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001855,254393.0,665366.0,1376.0,LLOYDS PHARMACY LTD,60 DRUMOYNE ROAD,GLASGOW,,,G51 4AU,0141 445 2552,S08000031,S37000034,S01009840,S01003384,S01009840,,,,,,,
PH_1377,J P MACKIE & CO LTD,pharmacy,257325.33,662111.94,S02001871,257327.0,661935.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001871,257338.0,662122.0,1377.0,J P MACKIE & CO LTD,1067 POLLOCKSHAWS ROAD,SHAWLANDS,GLASGOW,,G41 3YF,0141 649 8915,S08000031,S37000034,S01009924,S01003154,S01009924,,,,,,,
PH_1392,MR ABDUL QAYUM,pharmacy,256751.0,669878.0,S02001946,256635.0,670039.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001946,256751.0,669878.0,1392.0,MR ABDUL QAYUM,10 GORSTAN STREET,GLASGOW,,,G23 5QA,0141946 1632,S08000031,S37000034,S01010349,S01003688,S01010349,,,,,,,
PH_1394,MR ABDUL QAYUM,pharmacy,257214.0,668281.0,S02001941,257256.0,668176.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001941,257214.0,668281.0,1394.0,MR ABDUL QAYUM,1129 MARYHILL ROAD,GLASGOW,,,G20 9AZ,0141 945 1842,S08000031,S37000034,S01010319,S01003581,S01010319,,,,,,,
PH_1406,BRAIDCRAFT PHARMACY LTD,pharmacy,253593.0,662263.0,S02001849,252879.0,662838.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001849,253593.0,662263.0,1406.0,BRAIDCRAFT PHARMACY LTD,10 BRAIDCRAFT TERRACE,GLASGOW,,,G53 5EB,0141 882 8700,S08000031,S37000034,S01009799,S01003184,S01009799,,,,,,,
PH_1448,SHETTLESTON PHARMACY LTD,pharmacy,264258.0,664251.0,S02001912,263463.0,665057.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001912,264258.0,664251.0,1448.0,SHETTLESTON PHARMACY LTD,SHETTLESTON HEALTH CENTRE,420 OLD SHETTLESTON ROAD,GLASGOW,,G32 7JZ,0141 531 6210,S08000031,S37000034,S01010147,S01003309,S01010147,,,,,,,
PH_1466,D G TARBET (PHARMACY) LTD,pharmacy,262917.07,667185.35,S02001917,263164.0,667236.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001917,262907.0,667179.0,1466.0,D G TARBET (PHARMACY) LTD,1236 ROYSTON ROAD,GLASGOW,,,G33 1EX,0141770 4063,S08000031,S37000034,S01010180,S01003489,S01010180,,,,,,,
PH_1470,MISS G TARBET,pharmacy,261079.0,665648.0,S02001927,261285.0,665645.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001927,261079.0,665648.0,1470.0,MISS G TARBET,PHASE 1 ROYAL INFIRMARY,16 ALEXANDRA PARADE,GLASGOW,,G31 3AA,0141 552 2050,S08000031,S37000034,S01010234,S01003409,S01010234,,,,,,,
PH_1478,MR D F WALLS,pharmacy,255834.0,667250.0,S02001956,255678.0,667378.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001956,255834.0,667250.0,1478.0,MR D F WALLS,151 HYNDLAND ROAD,GLASGOW,,,G12 9JA,0141 339 3235,S08000031,S37000034,S01010401,S01003520,S01010401,,,,,,,
PH_1497,ASDA STORES LTD,pharmacy,262422.5,664465.98,S02001894,262364.0,663850.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001894,262402.0,664488.0,1497.0,ASDA STORES LTD,THE FORGE SHOPPING CENTRE,DUKE STREET,GLASGOW,,G31 4EB,0141 414 1510,S08000031,S37000034,S01010052,S01003314,S01010052,,,,,,,
PH_1502,LLOYDS PHARMACY LTD,pharmacy,266519.0,664873.0,S02001908,266066.0,664871.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001908,266519.0,664873.0,1502.0,LLOYDS PHARMACY LTD,UNIT 2,317 HALLHILL ROAD,GLASGOW,,G33 4RY,0141 7811995,S08000031,S37000034,S01010130,S01003332,S01010130,,,,,,,
PH_1508,L ROWLAND & CO RETAIL LTD,pharmacy,260628.42,667773.13,S02001922,260869.0,668021.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001922,260612.0,667755.0,1508.0,L ROWLAND & CO RETAIL LTD,225 SPRINGBURN WAY,GLASGOW,,,G21 1DU,0141 558 5259,S08000031,S37000034,S01010212,S01003572,S01010212,,,,,,,
PH_1509,L ROWLAND & CO RETAIL LTD,pharmacy,264665.0,664136.0,S02001910,264808.0,664082.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001910,264665.0,664136.0,1509.0,L ROWLAND & CO RETAIL LTD,1322 SHETTLESTON ROAD,GLASGOW,,,G32 7YS,0141 778 2017,S08000031,S37000034,S01010139,S01003275,S01010139,,,,,,,
PH_1510,L ROWLAND & CO (RETAIL) LTD,pharmacy,260628.42,667773.13,S02001922,260869.0,668021.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001922,260637.0,667703.0,1510.0,L ROWLAND & CO (RETAIL) LTD,UNIT 25,210 SPRINGBURN WAY,SPRINGBURN,GLASGOW,G21 1TU,0141 558 5209,S08000031,S37000034,S01010212,S01003572,S01010212,,,,,,,
PH_1511,L ROWLANDS & CO (RETAIL) LTD,pharmacy,258911.28,668328.51,S02001942,259347.0,668617.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001942,258913.0,668341.0,1511.0,L ROWLANDS & CO (RETAIL) LTD,144 BALMORE ROAD,PARKHOUSE,GLASGOW,,G22 6LJ,0141 336 8180,S08000031,S37000034,S01010328,S01003599,S01010328,,,,,,,
PH_1512,L ROWLAND & CO (RETAIL) LTD,pharmacy,264837.83,666795.22,S02001915,265183.0,666470.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001915,264808.0,666762.0,1512.0,L ROWLAND & CO (RETAIL) LTD,69 GILBERTFIELD STREET,GLASGOW,,,G33 3TT,0141 7743100,S08000031,S37000034,S01010168,S01003523,S01010168,,,,,,,
PH_1515,MRS RAKHEE CANNOVAN,pharmacy,258202.0,661536.0,S02001867,258120.0,661477.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001867,258202.0,661536.0,1515.0,MRS RAKHEE CANNOVAN,168 BATTLEFIELD ROAD,LANGSIDE,GLASGOW,,G42 9JT,0141 632 1364,S08000031,S37000034,S01009901,S01003131,S01009901,,,,,,,
PH_1520,NEW CASTLE HEALTHCARE LTD,pharmacy,256400.0,661492.0,S02001873,256618.0,661516.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001873,256400.0,661492.0,1520.0,NEW CASTLE HEALTHCARE LTD,7-9 MCARTHUR STREET,GLASGOW,,,G43 1RU,0141 632 1149,S08000031,S37000034,S01009935,S01003126,S01009935,,,,,,,
PH_1525,LLOYDS PHARMACY LTD,pharmacy,253659.0,669484.0,S02001971,254637.0,669245.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001971,253659.0,669484.0,1525.0,LLOYDS PHARMACY LTD,195-197 KNIGHTSWOOD ROAD,GLASGOW,,,G13 2EX,0141 9592063,S08000031,S37000034,S01010470,S01003668,S01010470,,,,,,,
PH_1527,LLOYDS PHARMACY LTD,pharmacy,257963.0,667070.0,S02001939,257819.0,667183.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001939,257963.0,667070.0,1527.0,LLOYDS PHARMACY LTD,100 NAPIERSHALL STREET,GLASGOW,,,G20 6HS,0141 3325444,S08000031,S37000034,S01010306,S01003517,S01010306,,,,,,,
PH_1528,LLOYDS PHARMACY LTD,pharmacy,256892.0,668715.0,S02001949,256834.0,668381.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001949,256892.0,668715.0,1528.0,LLOYDS PHARMACY LTD,1421 MARYHILL ROAD,GLASGOW,,,G20 9AA,0141 9463389,S08000031,S37000034,S01010359,S01003619,S01010359,,,,,,,
PH_1529,LLOYDS PHARMACY LTD,pharmacy,267774.0,663930.0,S02001902,267219.0,664080.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001902,267774.0,663930.0,1529.0,LLOYDS PHARMACY LTD,3/5 MAIN STREET,BAILLIESTON,,,G69 6SG,0141 7717650,S08000031,S37000034,S01010094,S01003283,S01010094,,,,,,,
PH_1530,LLOYDS PHARMACY LTD,pharmacy,253313.0,663836.0,S02001850,253570.0,663542.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001850,253313.0,663836.0,1530.0,LLOYDS PHARMACY LTD,1851/1855 PAISLEY ROAD WEST,GLASGOW,,,G52 3SX,0141 8821513,S08000031,S37000034,S01009806,S01003255,S01009806,,,,,,,
PH_1531,KELLOCK PHARMACY LTD,pharmacy,260018.0,659303.0,S02001882,261298.0,659522.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001882,260018.0,659303.0,1531.0,KELLOCK PHARMACY LTD,"THE BRAES SHOPPING CENTRE, UNIT 17",DOUGRIE DRIVE,CASTLEMILK,GLASGOW,G45 9AA,0141 634 0613,S08000031,S37000034,S01009980,S01003044,S01009980,,,,,,,
PH_1536,BOOTS UK LTD,pharmacy,264276.71,664195.22,S02001911,264089.0,664001.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001911,264252.0,664199.0,1536.0,BOOTS UK LTD,1035/1041 SHETTLESTON ROAD,GLASGOW,,,G32 7PB,0141 778 8301,S08000031,S37000034,S01010142,S01003281,S01010142,,,,,,,
PH_1538,J GILBRIDE,pharmacy,255165.0,665687.64,S02001856,254808.0,665509.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001856,255236.0,665765.0,1538.0,J GILBRIDE,21 HARMONY ROW,GOVAN,GLASGOW,,G51 3BA,0141 445 5135,S08000031,S37000034,S01009844,S01003367,S01009844,,,,,,,
