source_node_index,target_node_index,source_iz_code,target_iz_code,multimodal_distance_km,shortest_mode,neighbour_rank,weight
73,65,S02001649,S02001641,1.1564957430445266,walking,2,0.4475440543146426
73,77,S02001649,S02001653,1.1779818481270752,bicycle,3,0.4409088332365346
73,72,S02001649,S02001648,1.3045033873643899,walking,4,0.40378479593861477
73,76,S02001649,S02001652,1.4384627857342098,bicycle,5,0.36787944117144233
74,65,S02001650,S02001641,0.44292784635346627,bicycle,1,0.7349759604624985
74,73,S02001650,S02001649,0.8683357885093906,road,2,0.546809187301122
74,64,S02001650,S02001640,1.50139844914607,walking,3,0.35213099506682743
74,75,S02001650,S02001651,1.5237055770457764,road,4,0.3467124062504064
74,67,S02001650,S02001643,1.6284595711356553,walking,5,0.32236101005343426
75,76,S02001651,S02001652,0.6202973928694476,road,1,0.6497143900506125
75,73,S02001651,S02001649,1.4803101497849247,walking,2,0.3573313683037749
75,91,S02001651,S02001667,1.4823669288124928,bicycle,3,0.35682080488266366
75,74,S02001651,S02001650,1.5237055770457764,road,4,0.3467124062504064
75,65,S02001651,S02001641,1.787559365030231,bicycle,5,0.28860761381024064
76,75,S02001652,S02001651,0.6202973928694476,road,1,0.6497143900506125
76,73,S02001652,S02001649,1.4384627857342103,walking,2,0.3678794411714422
76,91,S02001652,S02001667,1.6735914129981166,walking,3,0.31240393588024173
76,81,S02001652,S02001657,1.7039146774932707,walking,4,0.3058872869239853
76,77,S02001652,S02001653,1.733375661461562,walking,5,0.2996861650290372
77,78,S02001653,S02001654,0.8412778666154207,bicycle,1,0.5571921816844688
77,79,S02001653,S02001655,1.072605149314905,bicycle,2,0.4744207526566908
77,73,S02001653,S02001649,1.1779818481270754,walking,3,0.44090883323653457
77,81,S02001653,S02001657,1.18347061883923,bicycle,4,0.4392296544144526
77,72,S02001653,S02001648,1.3103833801710796,bicycle,5,0.4021376169365005
78,79,S02001654,S02001655,0.7834359802582848,walking,1,0.5800539477317702
78,72,S02001654,S02001648,0.797051948650534,walking,2,0.5745892710150254
78,77,S02001654,S02001653,0.8412778666154206,bicycle,3,0.5571921816844689
78,70,S02001654,S02001646,0.878417223085481,bicycle,4,0.5429902851991748
78,81,S02001654,S02001657,1.2593399957374822,bicycle,5,0.4166635392135947
79,81,S02001655,S02001657,0.7378341439663179,walking,1,0.5987372752955854
79,78,S02001655,S02001654,0.783435980258285,walking,2,0.5800539477317701
79,80,S02001655,S02001656,1.0508304434486622,walking,3,0.48165691919989795
79,77,S02001655,S02001653,1.072605149314905,walking,4,0.4744207526566908
79,70,S02001655,S02001646,1.227008196637597,walking,5,0.4261347743739229
80,81,S02001656,S02001657,0.602342401360245,road,1,0.6578749944507744
80,82,S02001656,S02001658,0.7471060525422433,road,2,0.5948904019217262
80,79,S02001656,S02001655,1.0508304434486622,road,3,0.48165691919989795
80,83,S02001656,S02001659,1.3906205734127384,road,4,0.38032058513027595
80,77,S02001656,S02001653,1.5796564350578366,walking,5,0.33348548834254094
81,80,S02001657,S02001656,0.6023424013602449,road,1,0.6578749944507744
81,79,S02001657,S02001655,0.7378341439663181,road,2,0.5987372752955854
81,82,S02001657,S02001658,0.9233216610456436,walking,3,0.5263016181371878
81,77,S02001657,S02001653,1.18347061883923,walking,4,0.4392296544144526
81,78,S02001657,S02001654,1.259339995737482,bicycle,5,0.4166635392135947
82,80,S02001658,S02001656,0.7471060525422433,road,1,0.5948904019217262
82,83,S02001658,S02001659,0.768164586094415,road,2,0.5862448766698755
82,81,S02001658,S02001657,0.9233216610456438,road,3,0.5263016181371877
82,79,S02001658,S02001655,1.5627051664676663,road,4,0.3374386261536961
82,84,S02001658,S02001660,1.6386891205150294,walking,5,0.3200766894096098
83,82,S02001659,S02001658,0.7681645860944148,road,1,0.5862448766698756
83,80,S02001659,S02001656,1.3906205734127384,road,2,0.38032058513027595
83,87,S02001659,S02001663,1.4665560210903512,walking,3,0.36076444529558255
83,84,S02001659,S02001660,1.5644434883671503,walking,4,0.3370310920309495
83,81,S02001659,S02001657,1.5668361819161387,road,5,0.33647095115056697
84,43,S02001660,S02001619,0.8968542045042426,walking,1,0.5360751127883926
84,44,S02001660,S02001620,1.2217790950324896,walking,2,0.4276866790391483
84,15,S02001660,S02001591,1.3035153372887744,walking,3,0.4040622425656716
84,42,S02001660,S02001618,1.4928251118337497,walking,4,0.3542359867756821
84,83,S02001660,S02001659,1.5588089640080731,road,5,0.33835384714968547
85,104,S02001661,S02001680,1.6235858815057786,walking,1,0.32345506132474594
85,14,S02001661,S02001590,1.6504801814024221,walking,2,0.3174637486691442
85,11,S02001661,S02001587,1.6665084456991768,bicycle,3,0.31394600120248456
85,86,S02001661,S02001662,1.9077095946963196,walking,4,0.26548044982682284
85,13,S02001661,S02001589,1.958460597033401,bicycle,5,0.2562772298878353
86,89,S02001662,S02001665,1.8983534880305488,walking,1,0.2672128260789274
86,85,S02001662,S02001661,1.9077095946963196,bicycle,2,0.26548044982682284
86,15,S02001662,S02001591,2.0109492249164376,walking,3,0.2470943874282941
86,84,S02001662,S02001660,2.169895744407475,bicycle,4,0.22124549329363713
86,14,S02001662,S02001590,2.2029278170803757,road,5,0.21622282243577676
87,89,S02001663,S02001665,1.3215817800170835,walking,1,0.3990191391863975
87,83,S02001663,S02001659,1.466556021090351,bicycle,2,0.36076444529558255
87,90,S02001663,S02001666,1.794432608909904,walking,3,0.2872318820916583
87,82,S02001663,S02001658,1.9667383171686483,bicycle,4,0.25480670241763037
87,88,S02001663,S02001664,2.06938288372493,walking,5,0.23725798764211695
88,89,S02001664,S02001665,1.3767578258118807,walking,1,0.3840035272106043
88,96,S02001664,S02001672,1.5286514237774163,bicycle,2,0.34552235680960147
88,95,S02001664,S02001671,1.7179084977409211,walking,3,0.30292594657940103
88,87,S02001664,S02001663,2.0693828837249297,walking,4,0.237257987642117
88,86,S02001664,S02001662,2.215173240167135,bicycle,5,0.2143899617122235
89,87,S02001665,S02001663,1.3215817800170837,bicycle,1,0.3990191391863975
89,88,S02001665,S02001664,1.3767578258118807,road,2,0.3840035272106043
89,90,S02001665,S02001666,1.404620871621716,bicycle,3,0.37663694880162907
89,95,S02001665,S02001671,1.7246273996141155,bicycle,4,0.30151431207527135
89,94,S02001665,S02001670,1.8635653294535803,walking,5,0.2737539479321357
90,94,S02001666,S02001670,0.9772570923360591,bicycle,1,0.5069332204391697
90,95,S02001666,S02001671,1.2976867947878488,walking,2,0.4057027936869587
90,89,S02001666,S02001665,1.404620871621716,bicycle,3,0.37663694880162907
90,93,S02001666,S02001669,1.4147294343823575,bicycle,4,0.3739994721076283
90,91,S02001666,S02001667,1.5187575257469428,bicycle,5,0.3479070876610546
91,92,S02001667,S02001668,0.839418095641991,bicycle,1,0.5579130345439066
91,93,S02001667,S02001669,1.1770398671308373,bicycle,2,0.4411976580605087
91,75,S02001667,S02001651,1.4823669288124928,bicycle,3,0.35682080488266366
91,90,S02001667,S02001666,1.518757525746943,bicycle,4,0.3479070876610545
91,76,S02001667,S02001652,1.6735914129981173,bicycle,5,0.31240393588024157
92,93,S02001668,S02001669,0.491678154100429,road,1,0.7104845719441101
92,91,S02001668,S02001667,0.839418095641991,bicycle,2,0.5579130345439066
92,94,S02001668,S02001670,1.7011292736833021,bicycle,3,0.30648017335139366
92,90,S02001668,S02001666,1.784888515082846,bicycle,4,0.28914398061359425
92,75,S02001668,S02001651,1.8318731768906438,road,5,0.2798522152938559
93,92,S02001669,S02001668,0.491678154100429,road,1,0.7104845719441101
93,91,S02001669,S02001667,1.1770398671308373,bicycle,2,0.4411976580605087
93,94,S02001669,S02001670,1.3309701929828146,bicycle,3,0.39642334176085037
93,90,S02001669,S02001666,1.4147294343823575,bicycle,4,0.3739994721076283
93,75,S02001669,S02001651,2.218467294144289,bicycle,5,0.2138995742490326
94,90,S02001670,S02001666,0.9772570923360587,bicycle,1,0.5069332204391699
94,95,S02001670,S02001671,1.1339428452261395,bicycle,2,0.45461615602856126
94,93,S02001670,S02001669,1.3309701929828144,bicycle,3,0.3964233417608504
94,92,S02001670,S02001668,1.7011292736833021,bicycle,4,0.30648017335139366
94,89,S02001670,S02001665,1.8635653294535799,walking,5,0.27375394793213575
95,94,S02001671,S02001670,1.1339428452261398,walking,1,0.4546161560285612
95,96,S02001671,S02001672,1.1918355290386196,bicycle,2,0.43668287008493845
95,90,S02001671,S02001666,1.2976867947878485,walking,3,0.4057027936869588
95,88,S02001671,S02001664,1.7179084977409214,walking,4,0.3029259465794009
95,89,S02001671,S02001665,1.7246273996141157,bicycle,5,0.3015143120752713
96,95,S02001672,S02001671,1.1918355290386196,bicycle,1,0.43668287008493845
96,88,S02001672,S02001664,1.5286514237774158,bicycle,2,0.34552235680960164
96,94,S02001672,S02001670,1.9258107067556844,walking,3,0.2621606680887535
96,89,S02001672,S02001665,1.989278976098012,walking,4,0.2508450116051077
96,90,S02001672,S02001666,2.302460360080557,bicycle,5,0.201767445611232
97,98,S02001673,S02001674,1.4862714319821622,bicycle,1,0.3558535787198336
97,100,S02001673,S02001676,2.2746781350353245,walking,2,0.2057022231610844
97,99,S02001673,S02001675,2.7589004165259445,walking,3,0.14690774148330216
97,96,S02001673,S02001672,2.888294341088148,road,4,0.13426988788730695
97,101,S02001673,S02001677,3.630935073350509,walking,5,0.08012420593858088
98,100,S02001674,S02001676,1.3382413851473853,walking,1,0.39442454319709597
98,97,S02001674,S02001673,1.4862714319821624,bicycle,2,0.3558535787198336
98,99,S02001674,S02001675,1.8224636666380063,walking,3,0.28168883124463273
98,101,S02001674,S02001677,2.694498323462571,walking,4,0.15363447628665966
98,102,S02001674,S02001678,2.948308841501451,walking,5,0.12878322813305065
99,100,S02001675,S02001676,1.1104595603719358,bicycle,1,0.46209879669054765
99,102,S02001675,S02001678,1.2684048822458254,bicycle,2,0.4140460702441706
99,98,S02001675,S02001674,1.8224636666380063,walking,3,0.28168883124463273
99,101,S02001675,S02001677,1.942205207058395,bicycle,4,0.2591897234402194
99,103,S02001675,S02001679,2.220718434585752,bicycle,5,0.21356509121309067
100,99,S02001676,S02001675,1.1104595603719358,bicycle,1,0.46209879669054765
100,98,S02001676,S02001674,1.3382413851473858,walking,2,0.3944245431970958
100,101,S02001676,S02001677,1.4427356712238253,walking,3,0.3667882941397571
100,102,S02001676,S02001678,2.0679363827094304,bicycle,4,0.2374966914425735
100,97,S02001676,S02001673,2.274678135035324,walking,5,0.2057022231610845
101,103,S02001677,S02001679,1.439156493352953,road,1,0.3677020717966752
101,100,S02001677,S02001676,1.4427356712238257,walking,2,0.36678829413975694
101,102,S02001677,S02001678,1.80701473128121,road,3,0.28473044300162914
101,106,S02001677,S02001682,1.8772281235103123,bicycle,4,0.2711660901302121
101,99,S02001677,S02001675,1.942205207058396,bicycle,5,0.25918972344021923
102,99,S02001678,S02001675,1.2684048822458256,bicycle,1,0.41404607024417056
102,103,S02001678,S02001679,1.3752735655747341,road,2,0.38439996104741475
102,101,S02001678,S02001677,1.8070147312812097,road,3,0.28473044300162914
102,100,S02001678,S02001676,2.0679363827094304,bicycle,4,0.2374966914425735
102,105,S02001678,S02001681,2.3213128419834526,bicycle,5,0.1991403361057807
103,105,S02001679,S02001681,1.1174464788957743,bicycle,1,0.4598597271477773
103,102,S02001679,S02001678,1.3752735655747341,walking,2,0.38439996104741475
103,101,S02001679,S02001677,1.4391564933529535,walking,3,0.367702071796675
103,106,S02001679,S02001682,1.4939996669139222,bicycle,4,0.3539468587839895
103,104,S02001679,S02001680,1.7384335164034455,walking,5,0.29863427307296586
104,11,S02001680,S02001587,0.740154052063146,walking,1,0.597772428663466
104,105,S02001680,S02001681,1.0986865173873608,road,2,0.46589634565134536
104,85,S02001680,S02001661,1.6235858815057786,bicycle,3,0.32345506132474594
104,10,S02001680,S02001586,1.723920017313862,road,4,0.30166262202208904
104,103,S02001680,S02001679,1.738433516403446,road,5,0.2986342730729658
105,104,S02001681,S02001680,1.098686517387361,walking,1,0.4658963456513453
105,103,S02001681,S02001679,1.1174464788957743,bicycle,2,0.4598597271477773
105,106,S02001681,S02001682,1.3731339349624339,bicycle,3,0.3849721593183049
105,10,S02001681,S02001586,1.4256412739412385,bicycle,4,0.3711731338079594
105,11,S02001681,S02001587,1.5815377658275005,walking,5,0.3330496158145199
106,105,S02001682,S02001681,1.373133934962434,bicycle,1,0.38497215931830486
106,103,S02001682,S02001679,1.4939996669139213,bicycle,2,0.35394685878398974
106,10,S02001682,S02001586,1.7534592526265205,walking,3,0.29553106783290256
106,101,S02001682,S02001677,1.8772281235103119,bicycle,4,0.2711660901302122
106,9,S02001682,S02001585,2.2526137819904912,walking,5,0.20888178003093436
107,108,S02001683,S02001684,4.808937477909688,walking,1,0.03532696530882206
107,7,S02001683,S02001583,6.138983424040899,walking,2,0.014013434717997863
107,1,S02001683,S02001577,6.151913844231034,walking,3,0.013888031663258254
107,101,S02001683,S02001677,6.44820724689637,walking,4,0.011302774715059761
107,106,S02001683,S02001682,6.491278099770261,walking,5,0.010969360392169353
108,109,S02001684,S02001685,4.152905328928649,walking,1,0.055740739947721704
108,107,S02001684,S02001683,4.808937477909689,walking,2,0.03532696530882203
108,110,S02001684,S02001686,4.971171168567572,walking,3,0.0315591600198563
108,98,S02001684,S02001674,7.301826039914458,walking,4,0.0062440182831339985
108,97,S02001684,S02001673,8.046339801011328,walking,5,0.0037212065909030816
109,110,S02001685,S02001686,1.682194590714812,bicycle,1,0.31054108243064005
109,108,S02001685,S02001684,4.152905328928649,walking,2,0.055740739947721704
109,98,S02001685,S02001674,6.718115644805048,walking,3,0.009369048598520014
109,97,S02001685,S02001673,7.462629405901917,bicycle,4,0.005583610395484779
109,100,S02001685,S02001676,7.644829008314652,walking,5,0.004919332625424681
110,109,S02001686,S02001685,1.6821945907148124,bicycle,1,0.31054108243063994
110,108,S02001686,S02001684,4.971171168567573,walking,2,0.031559160019856286
110,98,S02001686,S02001674,7.778973001094284,walking,3,0.004481320577612762
110,97,S02001686,S02001673,8.523486762191153,walking,4,0.0026707032095671995
110,100,S02001686,S02001676,8.70568636460389,walking,5,0.0023529717335354374
